name_E,H3k79me2_E,Rad21_E,Ctcf_E,Pol2_E,H3k36me3_E,H4k20me1_E,H3k4me1_E,H3k9ac_E,DNaseI_E,Smc3_E,H3k27ac_E,H3k4me2_E,H3k27me3_E,H3k4me3_E
chr1_111177471_111177854,0.0,0.0,0.0,0.0,0.0,0.0,3.62322,3.36514,7.3575300000000015,0.0,4.064,4.69968,0.0,0.0
chr1_111182665_111183078,0.0,0.0,0.0,0.0,0.0,0.0,2.82441,0.0,3.54555,3.82119559493273,0.0,0.0,0.0,0.0
chr1_111189973_111190443,0.0,0.0,0.0,0.0,0.0,0.0,3.67501,0.0,5.42586,0.0,3.99322,3.82476,0.0,0.0
chr1_111757482_111757860,0.0,0.0,0.0,0.0,0.0,0.0,3.02926,0.0,0.0,0.0,4.00646,0.0,0.0,0.0
chr1_111758440_111759106,0.0,0.0,0.0,0.0,0.0,0.0,2.79654,0.0,0.0,0.0,4.00646,0.0,0.0,0.0
chr1_111764327_111764759,0.0,0.0,0.0,0.0,0.0,0.0,2.80423,0.0,3.5418199999999995,4.493337237712018,0.0,0.0,0.0,0.0
chr1_112078528_112078792,0.0,0.0,0.0,0.0,0.0,0.0,3.49395,0.0,2.31285,0.0,2.98426,4.54435,0.0,0.0
chr1_115605190_115605611,0.0,0.0,0.0,0.0,0.0,0.0,2.63663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_115627657_115627928,0.0,0.0,0.0,0.0,0.0,0.0,2.69515,0.0,2.54065,0.0,0.0,0.0,0.0,0.0
chr1_115713702_115714032,0.0,0.0,0.0,0.0,0.0,0.0,2.67203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_116039640_116039989,0.0,0.0,0.0,0.0,0.0,0.0,2.7347900000000003,0.0,5.08391,0.0,0.0,2.89631,0.0,0.0
chr1_116221756_116221883,0.0,0.0,0.0,0.0,0.0,0.0,4.25566,0.0,7.237489999999998,5.523425427304339,4.3269400000000005,4.61332,0.0,0.0
chr1_116291091_116291334,0.0,0.0,0.0,0.0,0.0,0.0,3.63238,0.0,6.64098,0.0,0.0,0.0,0.0,0.0
chr1_116370977_116371565,0.0,0.0,0.0,0.0,0.0,0.0,3.97745,3.3696900000000003,6.63886,0.0,0.0,6.01389,3.74046,7.08885
chr1_117047053_117047428,0.0,0.0,0.0,0.0,0.0,0.0,3.61238,3.52407,4.0567400000000005,3.0838742463891697,3.25211,0.0,0.0,0.0
chr1_117080047_117080432,0.0,0.0,0.0,0.0,0.0,0.0,3.94941,0.0,4.50614,0.0,0.0,0.0,0.0,0.0
chr1_117081238_117081452,0.0,0.0,0.0,0.0,0.0,0.0,3.3730900000000004,0.0,5.86829,0.0,0.0,0.0,0.0,0.0
chr1_117132073_117132239,0.0,0.0,0.0,0.0,0.0,0.0,3.13745,0.0,4.0662699999999985,0.0,0.0,0.0,0.0,0.0
chr1_1173386_1173736,0.0,0.0,0.0,0.0,0.0,0.0,2.54577,0.0,2.65583,0.0,3.17666,3.22311,0.0,0.0
chr1_117421623_117422020,0.0,0.0,0.0,0.0,0.0,0.0,3.98233,3.14486,3.1446,0.0,5.24085,4.84526,0.0,0.0
chr1_117424835_117425013,0.0,0.0,0.0,0.0,0.0,0.0,2.70047,0.0,5.91918,7.8710688346729505,0.0,0.0,0.0,0.0
chr1_11761755_11762049,0.0,0.0,0.0,0.0,0.0,0.0,3.73307,0.0,0.0,0.0,0.0,4.1098300000000005,2.05895,0.0
chr1_118174879_118175156,0.0,0.0,0.0,0.0,0.0,0.0,2.83512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_118197244_118197521,0.0,0.0,0.0,0.0,0.0,0.0,2.34556,0.0,0.0,0.0,0.0,2.88115,0.0,0.0
chr1_118197868_118198044,0.0,0.0,0.0,0.0,0.0,0.0,2.34556,0.0,3.1408,3.2623540791119505,0.0,0.0,0.0,0.0
chr1_118678137_118678411,0.0,0.0,0.0,0.0,0.0,0.0,3.04071,0.0,5.72187,4.42597130852441,3.70746,0.0,0.0,0.0
chr1_11990003_11990329,0.0,0.0,0.0,0.0,0.0,0.0,2.51592,3.02523,3.30575,0.0,2.17872,2.15481,0.0,0.0
chr1_120147764_120147961,0.0,0.0,0.0,0.0,0.0,0.0,4.01086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_12112067_12112502,0.0,0.0,0.0,0.0,0.0,0.0,4.935980000000002,3.38942,7.73998,6.70637899960001,4.35855,6.679869999999998,0.0,0.0
chr1_12127865_12128182,0.0,0.0,0.0,0.0,0.0,0.0,4.4249800000000015,5.43919,4.9453,6.32825813950863,4.7553800000000015,4.74454,0.0,0.0
chr1_12193120_12193399,0.0,0.0,0.0,0.0,0.0,0.0,3.1816,0.0,4.541930000000002,0.0,3.71711,3.61366,0.0,0.0
chr1_12221931_12222397,0.0,0.0,0.0,0.0,0.0,0.0,2.92762,3.4123,7.57665,3.1505388069101805,4.29655,2.88637,0.0,0.0
chr1_12235070_12235463,0.0,0.0,0.0,0.0,0.0,0.0,1.7675599999999998,0.0,0.0,2.98285961631906,0.0,2.80403,0.0,0.0
chr1_12493313_12493712,0.0,0.0,0.0,0.0,0.0,0.0,3.03062,3.57853,4.34454,0.0,2.86721,3.82428,0.0,0.0
chr1_12508783_12509005,0.0,0.0,0.0,0.0,0.0,0.0,2.9618,3.41222,4.39679,0.0,2.6097900000000003,3.1612400000000003,0.0,0.0
chr1_13931629_13932064,0.0,0.0,0.0,0.0,0.0,0.0,3.02584,0.0,3.90745,0.0,3.12325,0.0,0.0,0.0
chr1_14027926_14028325,0.0,0.0,0.0,0.0,0.0,0.0,3.3945,0.0,0.0,3.36350615517179,0.0,0.0,0.0,0.0
chr1_14054762_14055166,0.0,0.0,0.0,0.0,0.0,0.0,3.51725,0.0,0.0,5.976580830097691,3.26578,3.8264,0.0,0.0
chr1_144536201_144536370,0.0,0.0,0.0,0.0,0.0,0.0,2.80388,0.0,3.16472,0.0,2.82818,3.40276,0.0,0.0
chr1_144908312_144908601,0.0,0.0,0.0,0.0,0.0,0.0,3.27734,0.0,4.83875,0.0,4.96224,5.12424,0.0,0.0
chr1_145064438_145064839,0.0,0.0,0.0,0.0,0.0,0.0,3.49729,0.0,0.0,3.5714986119217698,3.5552,4.62545,0.0,0.0
chr1_145435103_145435641,0.0,0.0,0.0,0.0,0.0,0.0,2.57791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_145437595_145437817,0.0,0.0,0.0,0.0,0.0,0.0,3.14973,4.25339,0.0,0.0,4.90739,3.99756,0.0,0.0
chr1_145454760_145454851,0.0,0.0,0.0,0.0,0.0,0.0,3.46769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_145701524_145701615,0.0,0.0,0.0,0.0,0.0,0.0,2.0788900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_147775754_147775884,0.0,0.0,0.0,0.0,0.0,0.0,2.95271,6.40591,10.7001,3.7633604902586,4.19222,7.33591,0.0,9.34447
chr1_14843752_14844090,0.0,0.0,0.0,0.0,0.0,0.0,1.97992,0.0,6.83833,0.0,2.60879,3.00864,0.0,0.0
chr1_149215297_149215704,0.0,0.0,0.0,0.0,0.0,0.0,2.7559400000000003,4.39372,6.06496,0.0,3.85306,4.76527,2.5794200000000003,6.34871
chr1_149984633_149984917,0.0,0.0,0.0,0.0,0.0,0.0,3.21137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_150185878_150186128,0.0,0.0,0.0,0.0,0.0,0.0,4.50477,4.62361,8.48563,0.0,3.06073,5.454280000000002,0.0,8.910630000000003
chr1_150231710_150231944,0.0,0.0,0.0,0.0,0.0,0.0,2.5229,2.58426,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15059594_15059681,0.0,0.0,0.0,0.0,0.0,0.0,3.23905,0.0,5.6264,0.0,3.37321,4.18727,0.0,0.0
chr1_150735950_150736336,0.0,0.0,0.0,0.0,0.0,0.0,3.51666,0.0,0.0,0.0,4.09173,4.650519999999998,0.0,0.0
chr1_150949569_150950014,0.0,0.0,0.0,0.0,0.0,0.0,2.90381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151445792_151446161,0.0,0.0,0.0,0.0,0.0,0.0,3.55282,6.58615,3.62899,0.0,5.56376,5.54544,0.0,9.94282
chr1_151485676_151485841,0.0,0.0,0.0,0.0,0.0,0.0,3.76388,0.0,0.0,0.0,0.0,0.0,2.66919,0.0
chr1_151486181_151486300,0.0,0.0,0.0,0.0,0.0,0.0,3.76388,0.0,3.54769,0.0,0.0,0.0,2.66919,0.0
chr1_151877533_151877895,0.0,0.0,0.0,0.0,0.0,0.0,2.78166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151916920_151917624,0.0,0.0,0.0,0.0,0.0,0.0,2.7923,0.0,0.0,4.33266115803829,3.29803,3.4689300000000003,0.0,0.0
chr1_15240254_15240560,0.0,0.0,0.0,0.0,0.0,0.0,2.76063,2.95602,0.0,0.0,0.0,0.0,0.0,0.0
chr1_153526279_153526545,0.0,0.0,0.0,0.0,0.0,0.0,2.8765400000000003,4.09497,2.35419,0.0,3.27353,0.0,0.0,0.0
chr1_153545866_153546049,0.0,0.0,0.0,0.0,0.0,0.0,2.12706,0.0,5.12825,0.0,2.49428,0.0,0.0,0.0
chr1_153670755_153671012,0.0,0.0,0.0,0.0,0.0,0.0,3.19246,3.68921,3.51644,0.0,0.0,0.0,0.0,0.0
chr1_154166147_154166533,0.0,0.0,0.0,0.0,0.0,0.0,2.82553,0.0,0.0,0.0,0.0,0.0,2.71302,0.0
chr1_15416988_15417263,0.0,0.0,0.0,0.0,0.0,0.0,2.23623,0.0,0.0,0.0,0.0,0.0,2.58086,0.0
chr1_154914634_154915296,0.0,0.0,0.0,0.0,0.0,0.0,2.73003,0.0,0.0,3.06330128066193,0.0,0.0,2.91728,0.0
chr1_154972628_154972915,0.0,0.0,0.0,0.0,0.0,0.0,3.33456,2.59658,0.0,3.97902049310559,2.46723,2.3156,0.0,2.76281
chr1_155098409_155098801,0.0,0.0,0.0,0.0,0.0,0.0,2.19178,0.0,0.0,0.0,0.0,0.0,2.19564,0.0
chr1_155469100_155469412,0.0,0.0,0.0,0.0,0.0,0.0,3.1458,0.0,4.27664,3.2358853355205,0.0,0.0,0.0,0.0
chr1_15570270_15570435,0.0,0.0,0.0,0.0,0.0,0.0,2.9462200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15572643_15572853,0.0,0.0,0.0,0.0,0.0,0.0,2.29831,0.0,3.90804,0.0,3.96947,0.0,0.0,0.0
chr1_15585949_15586132,0.0,0.0,0.0,0.0,0.0,0.0,3.35269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15587144_15587415,0.0,0.0,0.0,0.0,0.0,0.0,3.35269,3.04089,6.92207,0.0,0.0,3.05166,0.0,0.0
chr1_156634807_156635020,0.0,0.0,0.0,0.0,0.0,0.0,1.88509,2.9447,0.0,0.0,0.0,3.27215,0.0,0.0
chr1_156676478_156676824,0.0,0.0,0.0,0.0,0.0,0.0,2.00216,2.76515,3.62891,0.0,2.88661,3.24358,0.0,0.0
chr1_156774360_156774606,0.0,0.0,0.0,0.0,0.0,0.0,2.53101,0.0,0.0,3.92678439471028,0.0,0.0,0.0,0.0
chr1_156895977_156896091,0.0,0.0,0.0,0.0,0.0,0.0,2.37164,0.0,3.91277,4.78241814730343,0.0,0.0,0.0,0.0
chr1_157124774_157125221,0.0,0.0,0.0,0.0,0.0,0.0,2.8555,0.0,4.032019999999998,0.0,0.0,0.0,0.0,0.0
chr1_15742467_15743324,0.0,0.0,0.0,0.0,0.0,0.0,2.9667,2.91863,4.3303,3.18676892992967,3.14883,3.47717,0.0,0.0
chr1_15786440_15786713,0.0,0.0,0.0,0.0,0.0,0.0,3.06427,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_15946733_15946892,0.0,0.0,0.0,0.0,0.0,0.0,2.10391,0.0,2.97021,0.0,0.0,0.0,0.0,0.0
chr1_159907968_159908165,0.0,0.0,0.0,0.0,0.0,0.0,3.73565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_159961374_159961617,0.0,0.0,0.0,0.0,0.0,0.0,2.86368,0.0,2.99979,0.0,0.0,3.69162,0.0,0.0
chr1_160072097_160072234,0.0,0.0,0.0,0.0,0.0,0.0,2.72817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16007283_16007579,0.0,0.0,0.0,0.0,0.0,0.0,3.21407,0.0,5.76807,0.0,2.61837,0.0,0.0,0.0
chr1_160087563_160087915,0.0,0.0,0.0,0.0,0.0,0.0,2.73395,3.65971,4.44653,0.0,0.0,3.41032,0.0,0.0
chr1_160332348_160332525,0.0,0.0,0.0,0.0,0.0,0.0,3.52606,0.0,0.0,0.0,3.76938,0.0,0.0,0.0
chr1_160345693_160345986,0.0,0.0,0.0,0.0,0.0,0.0,3.3011800000000004,0.0,0.0,0.0,0.0,4.20418,2.27576,0.0
chr1_160377718_160378261,0.0,0.0,0.0,0.0,0.0,0.0,3.18166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_160737478_160737714,0.0,0.0,0.0,0.0,0.0,0.0,3.09448,0.0,0.0,0.0,0.0,2.9953,0.0,0.0
chr1_160982920_160983992,0.0,0.0,0.0,0.0,0.0,0.0,4.3643,3.26322,7.02077,4.76896113351216,5.1670300000000005,6.11986,0.0,0.0
chr1_161037907_161038726,0.0,0.0,0.0,0.0,0.0,0.0,3.1354900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161155098_161155533,0.0,0.0,0.0,0.0,0.0,0.0,5.19753,0.0,5.59879,3.3484575760766697,3.89061,6.24629,0.0,0.0
chr1_161502624_161502920,0.0,0.0,0.0,0.0,0.0,0.0,3.36389,0.0,0.0,0.0,0.0,3.20102,0.0,0.0
chr1_161706477_161706712,0.0,0.0,0.0,0.0,0.0,0.0,3.06136,0.0,3.25235,18.729295915094,3.06126,3.71384,0.0,0.0
chr1_161709776_161710006,0.0,0.0,0.0,0.0,0.0,0.0,3.04681,0.0,0.0,2.9674860732089705,0.0,0.0,3.41634,0.0
chr1_161991847_161991976,0.0,0.0,0.0,0.0,0.0,0.0,3.0243,0.0,3.06462,0.0,3.96168,0.0,0.0,0.0
chr1_161998457_161998829,0.0,0.0,0.0,0.0,0.0,0.0,2.61019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_162518132_162518252,0.0,0.0,0.0,0.0,0.0,0.0,2.8558,0.0,5.94816,0.0,0.0,5.91498,0.0,0.0
chr1_162599583_162599804,0.0,0.0,0.0,0.0,0.0,0.0,2.63078,0.0,3.5249,0.0,0.0,0.0,0.0,0.0
chr1_16339773_16339933,0.0,0.0,0.0,0.0,0.0,0.0,2.84426,2.90144,4.0975800000000016,0.0,2.6598900000000003,4.95314,0.0,4.43361
chr1_167423404_167424221,0.0,0.0,0.0,0.0,0.0,0.0,3.41381,3.80703,0.0,0.0,3.03615,4.43431,2.18347,6.1064300000000005
chr1_167424728_167425462,0.0,0.0,0.0,0.0,0.0,0.0,3.41381,3.80703,2.42931,0.0,0.0,4.43431,2.18347,6.1064300000000005
chr1_167518258_167518508,0.0,0.0,0.0,0.0,0.0,0.0,4.05014,0.0,0.0,0.0,4.87413,0.0,0.0,0.0
chr1_167586596_167587245,0.0,0.0,0.0,0.0,0.0,0.0,4.20333,0.0,3.22426,0.0,0.0,3.4477800000000003,0.0,0.0
chr1_16826315_16826438,0.0,0.0,0.0,0.0,0.0,0.0,3.59069,5.31276,5.2271800000000015,0.0,6.58945,5.04988,0.0,6.19153
chr1_168368318_168368620,0.0,0.0,0.0,0.0,0.0,0.0,3.1783900000000003,0.0,6.2541400000000005,0.0,0.0,5.4779300000000015,3.25923,0.0
chr1_168440429_168440721,0.0,0.0,0.0,0.0,0.0,0.0,2.53067,0.0,7.3793,0.0,0.0,3.50701,0.0,0.0
chr1_168467604_168467716,0.0,0.0,0.0,0.0,0.0,0.0,3.60707,3.38078,5.46432,0.0,3.899480000000001,4.04214,0.0,0.0
chr1_169071998_169072131,0.0,0.0,0.0,0.0,0.0,0.0,5.00674,0.0,5.53276,4.24409443486524,0.0,0.0,0.0,0.0
chr1_17019394_17019738,0.0,0.0,0.0,0.0,0.0,0.0,2.88981,0.0,2.83006,0.0,0.0,3.86607,1.7048599999999998,3.82905
chr1_170555759_170556062,0.0,0.0,0.0,0.0,0.0,0.0,4.09946,0.0,3.96746,0.0,3.5904800000000003,3.9187,0.0,0.0
chr1_171111810_171112100,0.0,0.0,0.0,0.0,0.0,0.0,2.8788400000000003,5.06826,5.1239300000000005,0.0,3.62344,4.55574,0.0,0.0
chr1_171170952_171171193,0.0,0.0,0.0,0.0,0.0,0.0,2.96465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171191543_171191565,0.0,0.0,0.0,0.0,0.0,0.0,3.20875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171407653_171408026,0.0,0.0,0.0,0.0,0.0,0.0,4.45938,0.0,7.1024,6.584885051980599,3.03182,0.0,0.0,0.0
chr1_172327070_172327187,0.0,0.0,0.0,0.0,0.0,0.0,2.88018,0.0,0.0,0.0,4.21505,4.45889,0.0,0.0
chr1_172606833_172606931,0.0,0.0,0.0,0.0,0.0,0.0,3.04001,0.0,6.6924199999999985,6.6098797419955,3.4340300000000004,0.0,0.0,0.0
chr1_172631926_172632270,0.0,0.0,0.0,0.0,0.0,0.0,3.31522,0.0,8.99666,0.0,0.0,4.4663,0.0,0.0
chr1_172788027_172788361,0.0,0.0,0.0,0.0,0.0,0.0,2.59301,3.2039999999999997,0.0,3.80947564175107,0.0,3.8284,0.0,0.0
chr1_172790579_172790978,0.0,0.0,0.0,0.0,0.0,0.0,2.65504,0.0,3.54311,5.55089351935316,2.43872,3.17034,0.0,0.0
chr1_172814602_172814764,0.0,0.0,0.0,0.0,0.0,0.0,3.06467,3.69821,0.0,3.1390235832382203,3.33716,0.0,0.0,0.0
chr1_172852442_172852809,0.0,0.0,0.0,0.0,0.0,0.0,3.48823,0.0,2.77241,3.7794655413509295,0.0,0.0,0.0,0.0
chr1_172887147_172887473,0.0,0.0,0.0,0.0,0.0,0.0,2.47446,0.0,7.20465,9.34150421188081,2.6086400000000003,4.0709300000000015,0.0,0.0
chr1_172972573_172972790,0.0,0.0,0.0,0.0,0.0,0.0,3.5586,0.0,9.71253,0.0,0.0,0.0,0.0,0.0
chr1_173081389_173081497,0.0,0.0,0.0,0.0,0.0,0.0,3.50371,0.0,5.9111,0.0,0.0,0.0,0.0,0.0
chr1_175160901_175161109,0.0,0.0,0.0,0.0,0.0,0.0,3.27168,0.0,0.0,3.34660404058308,0.0,4.55245,0.0,0.0
chr1_177903071_177903284,0.0,0.0,0.0,0.0,0.0,0.0,3.00051,0.0,0.0,0.0,0.0,2.98112,0.0,0.0
chr1_178550500_178550885,0.0,0.0,0.0,0.0,0.0,0.0,2.52135,0.0,0.0,0.0,0.0,0.0,2.89309,0.0
chr1_178575191_178575363,0.0,0.0,0.0,0.0,0.0,0.0,2.19336,0.0,0.0,2.96791942021368,0.0,0.0,0.0,0.0
chr1_17865185_17865523,0.0,0.0,0.0,0.0,0.0,0.0,2.26957,0.0,3.9526,0.0,0.0,0.0,0.0,0.0
chr1_178901109_178901308,0.0,0.0,0.0,0.0,0.0,0.0,3.83988,3.24784,0.0,0.0,0.0,4.21441,0.0,0.0
chr1_17896198_17896624,0.0,0.0,0.0,0.0,0.0,0.0,3.2337,3.3061800000000003,5.02643,11.654042793628099,4.40151,4.60273,0.0,0.0
chr1_179296885_179297079,0.0,0.0,0.0,0.0,0.0,0.0,3.07051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17956441_17957463,0.0,0.0,0.0,0.0,0.0,0.0,2.57952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_180120187_180120425,0.0,0.0,0.0,0.0,0.0,0.0,2.68561,0.0,0.0,0.0,2.26726,2.28428,0.0,0.0
chr1_180554738_180554883,0.0,0.0,0.0,0.0,0.0,0.0,4.64194,4.0258,5.08648,0.0,3.67627,4.131869999999998,0.0,0.0
chr1_180562543_180562696,0.0,0.0,0.0,0.0,0.0,0.0,2.9784900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_180580561_180580926,0.0,0.0,0.0,0.0,0.0,0.0,3.02067,0.0,5.38791,0.0,3.32957,3.5592,0.0,0.0
chr1_181097947_181098672,0.0,0.0,0.0,0.0,0.0,0.0,3.11178,3.47357,3.96999,0.0,3.28991,3.45686,0.0,0.0
chr1_181130674_181130808,0.0,0.0,0.0,0.0,0.0,0.0,2.7039999999999997,0.0,4.02862,0.0,0.0,0.0,0.0,0.0
chr1_181451162_181451821,0.0,0.0,0.0,0.0,0.0,0.0,2.62936,0.0,0.0,0.0,0.0,5.2896800000000015,2.28663,4.26401
chr1_18200796_18200931,0.0,0.0,0.0,0.0,0.0,0.0,2.30116,3.89704,4.07218,0.0,3.02874,4.34274,0.0,0.0
chr1_182113385_182113953,0.0,0.0,0.0,0.0,0.0,0.0,4.12573,4.53076,5.46385,0.0,4.94881,4.92231,0.0,0.0
chr1_182118170_182119053,0.0,0.0,0.0,0.0,0.0,0.0,3.25016,0.0,8.63007,0.0,0.0,3.16581,0.0,0.0
chr1_182259351_182259676,0.0,0.0,0.0,0.0,0.0,0.0,3.09395,0.0,5.89494,0.0,0.0,0.0,0.0,0.0
chr1_182643740_182644063,0.0,0.0,0.0,0.0,0.0,0.0,3.04338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183133608_183133779,0.0,0.0,0.0,0.0,0.0,0.0,3.89662,0.0,6.33611,6.30190465410936,0.0,4.842980000000002,0.0,0.0
chr1_183149947_183150219,0.0,0.0,0.0,0.0,0.0,0.0,4.59264,3.83842,6.52467,0.0,4.70471,4.63625,0.0,0.0
chr1_183161027_183161375,0.0,0.0,0.0,0.0,0.0,0.0,3.3255800000000004,0.0,8.9393,0.0,3.80636,4.23426,0.0,0.0
chr1_183239968_183240242,0.0,0.0,0.0,0.0,0.0,0.0,2.93865,0.0,3.91536,3.59842921174964,3.18106,5.07,0.0,0.0
chr1_183256519_183256577,0.0,0.0,0.0,0.0,0.0,0.0,3.34524,0.0,4.59212,0.0,0.0,4.20363,0.0,0.0
chr1_183549376_183549721,0.0,0.0,0.0,0.0,0.0,0.0,2.60655,3.28196,0.0,3.54355088512986,0.0,0.0,0.0,0.0
chr1_183552584_183552988,0.0,0.0,0.0,0.0,0.0,0.0,3.66956,0.0,4.60889,4.26529492355275,0.0,3.886330000000001,0.0,0.0
chr1_183569908_183570014,0.0,0.0,0.0,0.0,0.0,0.0,2.2349900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183573035_183573933,0.0,0.0,0.0,0.0,0.0,0.0,2.9349,0.0,5.71419,5.704450462877951,0.0,3.89863,0.0,0.0
chr1_183579279_183579568,0.0,0.0,0.0,0.0,0.0,0.0,3.46119,3.56871,4.65505,0.0,3.04258,3.68375,0.0,0.0
chr1_183846576_183846867,0.0,0.0,0.0,0.0,0.0,0.0,2.6651700000000003,6.0644300000000015,0.0,3.6435243227191902,4.53147,5.79092,0.0,4.55595
chr1_183861530_183861762,0.0,0.0,0.0,0.0,0.0,0.0,3.47272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_184922808_184923031,0.0,0.0,0.0,0.0,0.0,0.0,2.36878,2.94319,5.6956,0.0,0.0,3.75461,0.0,0.0
chr1_185540108_185540292,0.0,0.0,0.0,0.0,0.0,0.0,3.35855,0.0,0.0,3.24333500362338,3.66314,0.0,0.0,0.0
chr1_186590040_186590634,0.0,0.0,0.0,0.0,0.0,0.0,3.72007,0.0,9.34727,0.0,0.0,0.0,0.0,0.0
chr1_186612873_186613046,0.0,0.0,0.0,0.0,0.0,0.0,2.48005,0.0,4.29991,0.0,0.0,0.0,0.0,0.0
chr1_186818504_186818763,0.0,0.0,0.0,0.0,0.0,0.0,2.55799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186943840_186944382,0.0,0.0,0.0,0.0,0.0,0.0,3.12851,0.0,10.14225,6.809715150980972,3.97255,3.97982,0.0,0.0
chr1_187996792_187997117,0.0,0.0,0.0,0.0,0.0,0.0,3.34606,0.0,9.17373,4.53335365927213,4.3952300000000015,2.92918,0.0,0.0
chr1_192481549_192481949,0.0,0.0,0.0,0.0,0.0,0.0,5.31285,0.0,0.0,0.0,3.92264,0.0,0.0,0.0
chr1_192485848_192486563,0.0,0.0,0.0,0.0,0.0,0.0,2.6699,0.0,2.79396,0.0,0.0,2.88833,0.0,0.0
chr1_192514282_192514417,0.0,0.0,0.0,0.0,0.0,0.0,2.32065,0.0,4.6983,0.0,0.0,0.0,0.0,0.0
chr1_192542752_192542937,0.0,0.0,0.0,0.0,0.0,0.0,3.19905,0.0,6.10318,5.827711533888531,0.0,3.02478,0.0,0.0
chr1_192543300_192543508,0.0,0.0,0.0,0.0,0.0,0.0,3.19905,0.0,6.10318,0.0,3.1221400000000004,3.02478,0.0,0.0
chr1_192578246_192578789,0.0,0.0,0.0,0.0,0.0,0.0,3.3122300000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192608900_192609547,0.0,0.0,0.0,0.0,0.0,0.0,3.34433,0.0,8.55912,0.0,3.1912700000000003,3.04278,0.0,0.0
chr1_192757327_192757592,0.0,0.0,0.0,0.0,0.0,0.0,4.44606,3.76138,10.95173,13.973607036962399,5.17665,6.03852,0.0,0.0
chr1_193180704_193180924,0.0,0.0,0.0,0.0,0.0,0.0,3.08078,0.0,10.24495,0.0,3.10531,4.5254900000000005,0.0,0.0
chr1_19324821_19325090,0.0,0.0,0.0,0.0,0.0,0.0,3.16446,0.0,2.7978400000000003,0.0,3.02552,0.0,0.0,0.0
chr1_19360402_19360809,0.0,0.0,0.0,0.0,0.0,0.0,2.68527,0.0,4.28302,0.0,0.0,0.0,0.0,0.0
chr1_19832322_19832519,0.0,0.0,0.0,0.0,0.0,0.0,4.32336,4.3975300000000015,0.0,0.0,5.06487,5.95597,0.0,0.0
chr1_198431538_198431860,0.0,0.0,0.0,0.0,0.0,0.0,3.17958,0.0,4.67551,4.29436062751715,0.0,0.0,0.0,0.0
chr1_198625518_198626374,0.0,0.0,0.0,0.0,0.0,0.0,3.28379,4.21631,0.0,0.0,3.82185,3.87811,0.0,0.0
chr1_198979759_198979985,0.0,0.0,0.0,0.0,0.0,0.0,3.8713,0.0,0.0,0.0,5.20594,0.0,0.0,0.0
chr1_199826452_199826640,0.0,0.0,0.0,0.0,0.0,0.0,4.35355,0.0,3.92442,0.0,3.39222,5.6359900000000005,0.0,0.0
chr1_200076437_200076447,0.0,0.0,0.0,0.0,0.0,0.0,3.4828300000000003,0.0,0.0,0.0,0.0,7.91961,0.0,0.0
chr1_200332454_200332650,0.0,0.0,0.0,0.0,0.0,0.0,2.34011,0.0,3.21428,0.0,0.0,0.0,0.0,0.0
chr1_200338364_200338762,0.0,0.0,0.0,0.0,0.0,0.0,2.40866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200341273_200341515,0.0,0.0,0.0,0.0,0.0,0.0,2.73371,0.0,6.98225,6.74090712980634,0.0,0.0,0.0,0.0
chr1_200865457_200866265,0.0,0.0,0.0,0.0,0.0,0.0,2.5329,0.0,0.0,3.06581199462264,0.0,0.0,0.0,0.0
chr1_201236006_201236165,0.0,0.0,0.0,0.0,0.0,0.0,4.16194,0.0,5.15083,5.738392570680539,3.32062,3.79779,0.0,0.0
