name,H3k27ac_E,Ctcf_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k79me2_E,H3k9ac_E,H3k36me3_E,H4k20me1_E,H3k27me3_E,H3k4me1_E,H3k27me3_P,Ctcf_P,H3k27ac_P,H3k79me2_P,H3k36me3_P,H3k9ac_P,H3k4me1_P,H4k20me1_P,H3k4me2_P,H3k4me3_P,DNaseI_P,corr,distance,css,label
chr1_1952050_1952360-chr1_1265694_1266794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,0.0,0.0,4.672343,2.217135,0.0,0.0,3.4393910000000005,0.0,0.0,0.0,0.6703296703296704,685256,0.48,1
chr1_2177615_2177829-chr1_1980909_1982009,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,7.686528,11.006979,0.0,0.0,0.0,0.0,0.0,0.0,12.222961999999999,12.885494,0.0,0.1208791208791209,195606,0.48,1
chr1_956563_956812-chr1_839214_840314,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,3.241933,45.81045200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.348133,121.0,-0.3131868131868132,116249,0.0,1
chr1_2221868_2222548-chr1_1630369_1631469,17.999736,8.445765,8.555139,119.5,9.515644,19.443424,9.846811,2.423616,2.764168,0.0,8.478064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01098901098901095,590399,0.0,1
chr1_3581269_3581645-chr1_1935176_1936276,0,0,0,0,0,0,0,0,0,0,0,7.580267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-0.08791208791208782,1644993,0.0,1
chr1_1772108_1772256-chr1_332136_333236,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1438872,0.0,1
chr1_1143531_1144198-chr1_1342593_1343693,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,13.107781999999998,9.921762,9.943745,3.38975,24.203705,9.62055,0.0,9.975552,23.092319,119.0,-0.24725274725274726,198395,0.02,1
chr1_1014834_1015095-chr1_1108264_1109364,7.447241,0.0,11.790187,90.0,4.90876,0.0,13.230414000000001,0.0,0.0,0.0,7.193385000000001,6.252715499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2142857142857142,93169,0.48,1
chr1_1952050_1952360-chr1_2496849_2497949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.5714285714285714,544489,0.0,1
chr1_1063914_1064111-chr1_1101484_1102584,0,0,0,0,0,0,0,0,0,0,0,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.5659340659340659,37373,2.29,1
chr1_1295535_1296332-chr1_933331_934431,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2072,4.516121,0.0,13.031217999999999,0.0,0.0,21.078845,4.400503,0.0,0.0,8.739606,58.0,0.1428571428571429,361104,0.02,1
chr1_2231691_2232185-chr1_2511999_2513099,12.347356,2.0324150000000003,8.041907,26.0,8.1886425,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,9.673910000000001,0.0,0.0,10.831491999999999,9.931911,0.0,9.362773,5.3482815000000015,46.0,0.7802197802197802,279814,0.0,1
chr1_2162325_2162996-chr1_1149418_1150518,14.030707000000001,2.2124040000000003,15.848273,33.0,19.256972,19.443424,18.941778,2.420665,2.764168,0.0,7.221774000000001,0.0,0.0,1.813305,0.0,2.5251930000000002,0.0,6.754872,0.0,0.0,0.0,0.0,-0.15934065934065944,1011807,0.48,1
chr1_1952050_1952360-chr1_994114_995214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,5.356684,15.313726,0.0,0.0,0.0,5.866185,4.283682,0.0,12.153205,11.020957000000001,108.66666666666669,-0.11538461538461542,956836,0.0,1
chr1_2505035_2505361-chr1_1589786_1590886,0.0,0.0,3.051437,0.0,0.0,0.0,0.0,0.0,0.0,4.1806470000000004,0.0,0.0,10.574139,30.804252,0.0,0.0,44.529469,0.0,0.0,4.364318,13.525449333333333,144.5,0.06593406593406592,914149,0.0,1
chr1_1136667_1137146-chr1_1369853_1370953,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.528388499999998,0.0,5.431611,5.093225,32.5,0.09890109890109888,232707,0.0,1
chr1_2231691_2232185-chr1_366640_367740,12.347356,2.0324150000000003,8.041907,26.0,8.1886425,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340659340659341,1863951,0.0,1
chr1_3374928_3375314-chr1_1514136_1515236,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81286,3.547933,0.0,0.0,0.0,0.0,0.0,0.0,2.15271,0.0,0.0,0.0,0.34065934065934067,1859692,0.0,1
chr1_1368471_1368786-chr1_68091_69191,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24725274725274726,1299280,0.0,1
chr1_1952050_1952360-chr1_998568_999668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,44.92690800000001,8.737654,0.0,0.0,14.884996,6.8338350000000005,0.0,11.5856415,4.506337,124.33333333333331,0.06593406593406592,952382,0.0,1
chr1_2246556_2246763-chr1_2486078_2487178,0.0,11.528645,0.0,137.0,0.0,19.443424,7.234244,2.423616,0.0,0.0,0.0,0.0,26.112831,8.618652,2.659418,0.0,9.020164999999999,8.888785,0.0,7.7602,4.978242,46.33333333333334,0.7362637362637363,239315,0.0,1
chr1_2254081_2254230-chr1_1182002_1183102,4.5902080000000005,7.559031,7.752338000000001,44.0,4.331258,0.0,14.418315,0.0,0.0,0.0,6.64347,5.233286,0.0,0.0,0.0,2.959582,0.0,0.0,0.0,0.0,0.0,38.5,0.8846153846153846,1070979,2.29,1
chr1_3237165_3237518-chr1_1654951_1656051,0.0,29.284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.755533999999999,10.413135,6.233462,0.0,22.538257,0.0,0.0,10.410397,18.3321195,271.0,-0.14835164835164827,1581114,0.0,1
chr1_956563_956812-chr1_1821910_1823010,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,0.0,11.262744999999999,16.996735,3.613637,23.193985,0.0,3.6210839999999997,10.314121,22.141661,104.75,-0.42307692307692313,865098,0.48,1
chr1_956563_956812-chr1_866345_867445,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,3.241933,14.554054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0714285714285714,89118,2.29,1
chr1_1063914_1064111-chr1_450810_451910,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,612004,0.0,1
chr1_2059932_2059994-chr1_137865_138965,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1920967,0.0,1
chr1_2232428_2232896-chr1_713906_715006,12.347356,2.0324150000000003,8.041907,114.0,8.5008225,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,11.991191,9.763957000000001,0.0,0.0,24.331613,0.0,0.0,10.17465,13.293557999999999,212.0,0.48351648351648346,1517422,0.0,1
chr1_941791_942135-chr1_1446531_1447631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,0.0,18.964918,4.951414,2.4666639999999997,28.857769,9.689631,0.0,24.937874,15.745107999999998,199.0,-0.1208791208791209,504396,0.0,1
chr1_3229711_3230157-chr1_2143913_2145013,11.976280000000001,0.0,4.488236,129.0,0.0,0.0,5.117543,0.0,0.0,0.0,5.146609,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.5219780219780219,1084698,0.0,1
chr1_1063914_1064111-chr1_2486078_2487178,0,0,0,0,0,0,0,0,0,0,0,0.0,26.112831,8.618652,2.659418,0.0,9.020164999999999,8.888785,0.0,7.7602,4.978242,46.33333333333334,-0.0494505494505495,1421967,0.0,1
chr1_1814762_1815124-chr1_1475733_1476833,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,0.0,0.0,9.98977,5.6656580000000005,2.4666639999999997,12.180708333333332,6.42335,0.0,11.0551655,12.9998985,195.0,0.7142857142857143,337929,0.0,1
chr1_3267475_3267612-chr1_1946869_1947969,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747252747252747,1319506,0.0,1
chr1_2177615_2177829-chr1_523733_524833,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1652782,0.0,1
chr1_2171824_2171946-chr1_2284159_2285259,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20879120879120883,112213,0.48,1
chr1_3233109_3233475-chr1_2563007_2564107,0,0,0,0,0,0,0,0,0,0,0,2.202734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461542,669002,1.89,1
chr1_1060905_1061095-chr1_2294967_2296067,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,1233872,0.48,1
chr1_2177615_2177829-chr1_2283196_2284296,11.081985000000001,0.0,13.03969,0.0,7.013793,19.443424,9.146594,2.420665,2.764168,0.0,5.078678999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,105367,0.48,1
chr1_2253622_2253773-chr1_1603714_1604814,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,2.066296,0.0,0.0,3.880584,0.0,0.0,0.0,0.0,0.0,0.0,0.22527472527472525,648808,0.0,1
chr1_2082729_2083012-chr1_3527959_3529059,0,0,0,0,0,0,0,0,0,0,0,0.0,6.094526999999999,0.0,0.0,0.0,4.2336290000000005,8.659928,0.0,6.414105,11.4239045,65.66666666666667,0.0,1444947,0.0,1
chr1_3232812_3232866-chr1_2564381_2565481,0,0,0,0,0,0,0,0,0,0,0,2.202734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131868131868132,667331,3.01,1
chr1_2059932_2059994-chr1_1103737_1104837,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,955095,3.72,1
chr1_1143531_1144198-chr1_761988_763088,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,10.119233,14.047935,7.169791,0.0,24.178037,0.0,0.0,14.312861999999999,13.398232,56.0,-0.24725274725274726,380443,0.0,1
chr1_2230678_2230895-chr1_1677331_1678431,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,16.029298999999998,0.0,3.613637,11.551250999999999,0.0,0.0,0.0,11.542218,91.33333333333331,0.0,552247,0.0,1
chr1_1772108_1772256-chr1_568076_569176,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08241758241758235,1202932,0.0,1
chr1_1772108_1772256-chr1_900877_901977,0.0,0.0,0.0,0.0,0.0,16.996735,0.0,3.613637,7.723891,0.0,0.0,0.0,0.0,10.817896000000001,0.0,2.402607,10.392486,6.249272,0.0,8.358661999999999,15.00354,55.0,0.10439560439560436,870131,0.02,1
chr1_2230678_2230895-chr1_2345136_2346236,12.347356,2.0324150000000003,0.0,24.0,0.0,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,33.031772,6.6948820000000016,3.4180010000000003,3.311289,18.205854000000002,7.1699,0.0,12.648513,13.394743,53.33333333333334,-0.03296703296703307,114241,0.0,1
chr1_2509702_2510198-chr1_563442_564542,9.673910000000001,17.247445000000006,7.091900999999999,65.0,3.351515,0.0,10.538749000000001,0.0,0.0,0.0,10.539568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,1945160,0.0,1
chr1_1143531_1144198-chr1_137865_138965,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32417582417582413,1004566,0.0,1
chr1_2478276_2478817-chr1_567915_569015,8.079839,12.256718,6.787425999999999,160.0,7.8244940000000005,3.1753,14.926932999999998,0.0,0.0,0.0,7.672366999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604391,1909261,0.0,1
chr1_1173386_1173736-chr1_761988_763088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,10.119233,14.047935,7.169791,0.0,24.178037,0.0,0.0,14.312861999999999,13.398232,56.0,0.005494505494505475,410298,0.0,1
chr1_2254081_2254230-chr1_564290_565390,4.5902080000000005,7.559031,7.752338000000001,44.0,4.331258,0.0,14.418315,0.0,0.0,0.0,6.64347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318681318681318,1688691,0.0,1
chr1_956563_956812-chr1_2322267_2323367,0.0,0.0,9.550403,74.0,9.637508,0.0,9.514723,0.0,0.0,0.0,10.435428,0.0,0.0,13.091972,8.240642,3.311289,27.44020900000001,11.141153,1.650927,12.810428,20.72053,224.5,-0.016483516483516425,1365455,0.48,1
chr1_1714020_1714715-chr1_1009587_1010687,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27472527472527475,703333,0.0,1
chr1_2190530_2190674-chr1_685296_686396,0.0,0.0,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505494505494503,1504134,0.0,1
chr1_1952050_1952360-chr1_1009587_1010687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,941363,0.46,1
chr1_2574343_2574764-chr1_1369241_1370341,14.822606,9.712864999999999,12.512499,182.0,14.300405,0.0,27.517390000000002,0.0,0.0,0.0,4.167301999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.419296000000001,0.0,5.431611,0.0,38.66666666666666,0.34065934065934067,1204002,0.0,1
chr1_3309990_3310261-chr1_1510149_1511249,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,0.0,0.0,28.637201,15.228657,2.4666639999999997,48.749852000000004,11.232142999999999,2.15271,15.907195000000002,37.791971000000004,115.5,0.25274725274725274,1798741,0.48,1
chr1_3232812_3232866-chr1_1602429_1603529,0,0,0,0,0,0,0,0,0,0,0,0.0,2.066296,0.0,0.0,3.880584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1629283,2.53,1
chr1_918449_918555-chr1_1102243_1103343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,183688,0.02,1
chr1_2171824_2171946-chr1_1166629_1167729,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,14.98547,13.106978,9.514375999999999,2.5251930000000002,40.498191,12.040264,0.0,13.250689000000001,59.892853,173.33333333333337,-0.18131868131868134,1004095,0.48,1
chr1_1093610_1093958-chr1_663427_664527,13.423648000000002,9.757832,13.638924,87.0,11.76639,0.0,18.670209,0.0,0.0,0.0,6.208074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18681318681318682,429083,0.0,1
chr1_2253622_2253773-chr1_1103385_1104485,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18131868131868134,1149137,0.46,1
chr1_3459907_3460197-chr1_3569225_3570325,3.0887290000000003,0.0,4.824853,61.0,0.0,0.0,8.982213,0.0,0.0,0.0,4.999807,9.069137,0.0,0.0,0.0,2.608632,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857142857143,109028,0.02,1
chr1_3309990_3310261-chr1_2511999_2513099,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,7.599481,0.0,0.0,0.0,9.673910000000001,0.0,0.0,10.831491999999999,9.931911,0.0,9.362773,5.3482815000000015,46.0,0.5989010989010989,796891,0.0,1
chr1_3232812_3232866-chr1_2115728_2116828,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1115984,3.01,1
chr1_3581269_3581645-chr1_2142962_2144062,0,0,0,0,0,0,0,0,0,0,0,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,141.5,-0.5,1437207,0.0,1
chr1_1714020_1714715-chr1_947803_948903,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,0.0,0.0,14.968734,0.0,0.0,22.657714000000002,9.129395666666666,0.0,13.024629,17.135617,86.0,-0.1703296703296704,765117,1.85,1
chr1_2253622_2253773-chr1_2322267_2323367,4.5902080000000005,2.0324150000000003,12.397827000000001,102.0,4.331258,0.0,14.418315,0.0,0.0,0.0,0.0,0.0,0.0,13.091972,8.240642,3.311289,27.44020900000001,11.141153,1.650927,12.810428,20.72053,224.5,0.13186813186813184,68494,0.48,1
chr1_3620035_3620325-chr1_2486078_2487178,0,0,0,0,0,0,0,0,0,0,0,0.0,26.112831,8.618652,2.659418,0.0,9.020164999999999,8.888785,0.0,7.7602,4.978242,46.33333333333334,0.1923076923076923,1132857,0.0,1
chr1_858256_858648-chr1_1354625_1355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4073585,0.0,0.0,12.773889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.8901098901098901,495977,0.02,1
chr1_2772559_2772713-chr1_2516930_2518030,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.3171585,6.6089660000000015,0.0,13.867532,8.441081,0.0,10.932989,8.069510000000001,157.66666666666666,0.06593406593406592,254529,0.48,1
chr1_1368471_1368786-chr1_325096_326196,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24725274725274726,1042275,0.0,1
chr1_941791_942135-chr1_469971_471071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18681318681318682,470720,0.0,1
chr1_1143531_1144198-chr1_316720_317820,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32417582417582413,825711,0.0,1
chr1_1136667_1137146-chr1_1602429_1603529,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066296,0.0,0.0,3.880584,0.0,0.0,0.0,0.0,0.0,0.0,-0.03846153846153855,465283,0.0,1
chr1_1093610_1093958-chr1_157787_158887,13.423648000000002,9.757832,13.638924,87.0,11.76639,0.0,18.670209,0.0,0.0,0.0,6.208074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18681318681318682,934723,0.0,1
chr1_5160051_5160190-chr1_3630762_3631862,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021978021978022,1528189,0.02,1
chr1_1143531_1144198-chr1_1369241_1370341,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.5251930000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.419296000000001,0.0,5.431611,0.0,38.66666666666666,0.532967032967033,225043,0.0,1
chr1_2172142_2172385-chr1_1603714_1604814,4.6817150000000005,2.2124040000000003,0.0,0.0,0.0,19.443424,0.0,2.420665,2.764168,0.0,4.52117,0.0,2.066296,0.0,0.0,3.880584,0.0,0.0,0.0,0.0,0.0,0.0,0.5659340659340659,567328,0.0,1
chr1_2406489_2406881-chr1_1149418_1150518,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.813305,0.0,2.5251930000000002,0.0,6.754872,0.0,0.0,0.0,0.0,0.9615384615384616,1255971,0.48,1
chr1_2574343_2574764-chr1_2488370_2489470,14.822606,9.712864999999999,12.512499,182.0,14.300405,0.0,27.517390000000002,0.0,0.0,0.0,4.167301999999999,0.0,10.213805,8.618652,2.659418,0.0,9.020164999999999,8.888785,0.0,7.7602,15.239985999999998,0.0,0.005494505494505475,84873,0.48,1
chr1_918449_918555-chr1_2076618_2077718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,3.4764739999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945054945054945,1158063,0.02,1
chr1_2231691_2232185-chr1_3050173_3051273,12.347356,2.0324150000000003,8.041907,26.0,8.1886425,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4725274725274725,817988,2.31,1
chr1_3267475_3267612-chr1_1499804_1500904,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,15.228657,2.4666639999999997,0.0,0.0,5.447274999999999,0.0,0.0,0.0,0.7747252747252747,1766571,0.48,1
chr1_1952050_1952360-chr1_51473_52573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1899477,0.0,1
chr1_858256_858648-chr1_1949780_1950880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4073585,0.0,9.5429985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,0.8901098901098901,1091132,0.02,1
chr1_2406489_2406881-chr1_1655666_1656766,0,0,0,0,0,0,0,0,0,0,0,0.0,13.755533999999999,10.413135,0.0,0.0,17.884335500000006,0.0,0.0,11.150772,18.543485,271.0,-0.1428571428571428,749723,0.48,1
chr1_3620035_3620325-chr1_2294967_2296067,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9175824175824175,1323968,0.48,1
chr1_3594206_3594277-chr1_1677331_1678431,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,16.029298999999998,0.0,3.613637,11.551250999999999,0.0,0.0,0.0,11.542218,91.33333333333331,-0.39010989010989006,1915775,0.0,1
chr1_1814762_1815124-chr1_751751_752851,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,0.0,0.0,0.0,0.0,0.0,0.0,12.017374,0.0,11.774894999999999,0.0,0.0,0.37362637362637363,1061911,0.0,1
chr1_1714020_1714715-chr1_2144059_2145159,7.10977,2.013776,7.953164,38.333333333333336,7.4596,16.996735,5.200075,3.613637,3.6210839999999997,0.0,6.307373999999999,0.0,17.278075,47.248141,0.0,0.0,30.883162,13.543331,0.0,10.473068,9.130525,124.33333333333331,-0.42307692307692313,429344,0.0,1
chr1_1005293_1005547-chr1_565454_566554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.134783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,-0.2362637362637363,438739,0.0,1
chr1_1952050_1952360-chr1_1655666_1656766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.052112333333335,0.0,0.0,13.755533999999999,10.413135,0.0,0.0,17.884335500000006,0.0,0.0,11.150772,18.543485,271.0,0.06593406593406592,295284,0.48,1
chr1_3133891_3134283-chr1_2496849_2497949,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,635942,0.0,1
chr1_2232428_2232896-chr1_563442_564542,12.347356,2.0324150000000003,8.041907,114.0,8.5008225,19.443424,8.264994,2.423616,2.764168,0.0,10.087439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505494505494503,1667886,0.0,1
chr1_1814762_1815124-chr1_1102243_1103343,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,2.365455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802197802197802,711419,0.02,1
chr1_1814762_1815124-chr1_1669027_1670127,9.9915305,0.0,0.0,16.0,0.0,16.996735,0.0,3.613637,3.6210839999999997,0.0,12.642277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472527472527473,144635,0.0,1
chr1_941791_942135-chr1_2937046_2938146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3172349999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2417582417582418,1994911,0.02,1
chr1_1014834_1015095-chr1_173762_174862,7.447241,0.0,11.790187,90.0,4.90876,0.0,13.230414000000001,0.0,0.0,0.0,7.193385000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758246,839972,0.0,1
chr1_2140151_2140337-chr1_1259971_1261071,8.994553,0.0,4.002841,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.960051,0.0,0.0,8.293345,4.672343,2.217135,16.283860999999998,6.743864,0.0,9.40805,13.705770000000001,98.33333333333331,-0.2637362637362637,879080,0.46,1
