name_E,H3k4me2_E,DNaseI_E,H3k4me3_E,H3k27me3_E,Ctcf_E,H3k4me1_E,H3k79me2_E,H3k27ac_E,H4k20me1_E,H3k9ac_E,Smc3_E,H3k36me3_E
chr1_168446219_168446589,0.0,0.0,0.0,4.6276480000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_168467604_168467716,0.0,0.0,0.0,2.452181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_169071998_169072131,0.0,0.0,0.0,2.255864,0.0,1.7421099999999998,0.0,0.0,1.997423,0.0,0.0,0.0
chr1_169553917_169554291,0.0,0.0,0.0,1.629544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_169860308_169860488,0.0,0.0,0.0,1.665031,0.0,4.369743,5.873005,0.0,1.735275,0.0,0.0,3.358502
chr1_169884881_169885211,0.0,0.0,0.0,1.665031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_169886878_169886942,0.0,0.0,0.0,1.665031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170635008_170635144,0.0,0.0,0.0,2.312207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170636506_170636902,0.0,0.0,0.0,2.312207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170637621_170637732,0.0,0.0,0.0,2.312207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_171407653_171408026,0.0,0.0,0.0,2.112209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172291507_172291926,0.0,0.0,0.0,8.408998,0.0,0.0,0.0,0.0,1.461859,0.0,0.0,0.0
chr1_17254357_17254559,0.0,0.0,0.0,2.009682,1.973811,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_172666682_172666997,0.0,0.0,0.0,1.68352,0.0,7.036623,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172667452_172667583,0.0,0.0,0.0,1.68352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172673235_172673367,0.0,0.0,0.0,1.68352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172727569_172727695,0.0,0.0,0.0,2.007601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172852442_172852809,0.0,0.0,0.0,6.9358309999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172917653_172917863,0.0,0.0,0.0,1.949347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172920935_172921277,0.0,0.0,0.0,1.949347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173164805_173165199,0.0,0.0,0.0,1.767664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17387354_17387523,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_17411505_17411663,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_17417123_17417163,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_17425016_17425355,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,6.7626116666666665,0.0,0.0,0.0
chr1_17494378_17494745,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_17495208_17495390,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_175145439_175145838,0.0,0.0,0.0,1.886926,0.0,3.843724,0.0,0.0,1.911936,0.0,0.0,0.0
chr1_175310296_175310302,0.0,0.0,0.0,1.886926,0.0,0.0,0.0,0.0,1.800211,0.0,0.0,0.0
chr1_175548819_175548945,0.0,0.0,0.0,1.886926,0.0,0.0,0.0,0.0,1.645617,0.0,0.0,0.0
chr1_175568488_175568642,0.0,0.0,0.0,1.886926,0.0,0.0,0.0,0.0,1.645617,0.0,0.0,0.0
chr1_17578205_17578469,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,6.808861500000001,0.0,0.0,0.0
chr1_176501841_176501939,0.0,0.0,0.0,1.572868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_176750451_176750537,0.0,0.0,0.0,1.902711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17719874_17719991,0.0,0.0,0.0,2.009682,0.0,3.253112,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_178550500_178550885,0.0,0.0,0.0,1.820718,0.0,0.0,0.0,0.0,1.204473,0.0,0.0,0.0
chr1_178575191_178575363,0.0,0.0,0.0,5.587308999999999,0.0,0.0,0.0,0.0,1.204473,0.0,0.0,0.0
chr1_178901109_178901308,0.0,0.0,0.0,2.627253,0.0,0.0,0.0,0.0,1.567872,0.0,0.0,0.0
chr1_178903778_178903964,0.0,0.0,0.0,2.627253,0.0,0.0,0.0,0.0,1.567872,0.0,0.0,0.0
chr1_17962245_17962730,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_18042899_18043112,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_18186786_18187057,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_18200796_18200931,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_182056560_182056703,0.0,0.0,0.0,2.309501,0.0,9.143634,0.0,0.0,1.987302,0.0,0.0,0.0
chr1_182101242_182101505,0.0,0.0,0.0,2.309501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182109513_182109689,0.0,0.0,0.0,2.309501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182114686_182114888,0.0,0.0,0.0,2.309501,0.0,6.3372,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182115300_182115596,0.0,0.0,0.0,2.309501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182116340_182116866,0.0,0.0,0.0,2.309501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182143008_182143387,0.0,0.0,0.0,2.237973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182163095_182163338,0.0,0.0,0.0,5.7119444999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_182538682_182538808,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.969436
chr1_182643740_182644063,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.807732,0.0,0.0,0.0
chr1_182998797_182999044,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183132366_183132749,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183133608_183133779,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183149947_183150219,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183161027_183161375,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183171353_183171815,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183191719_183192016,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.900834,0.0,0.0,0.0
chr1_183239968_183240242,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183241451_183241867,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183248987_183249454,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.943154,0.0,0.0,0.0
chr1_183256519_183256577,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.943154,0.0,0.0,0.0
chr1_183333168_183333467,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183526698_183527308,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,2.235507,0.0,0.0,3.535417
chr1_183552584_183552988,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,2.235507,0.0,0.0,0.0
chr1_183557915_183558504,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,2.235507,0.0,0.0,0.0
chr1_183562649_183562759,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,2.235507,0.0,0.0,0.0
chr1_183569908_183570014,0.0,0.0,0.0,1.845396,0.0,2.899045,0.0,0.0,2.235507,0.0,0.0,0.0
chr1_183576409_183576668,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183577563_183577895,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183578502_183578873,0.0,0.0,0.0,1.845396,23.237402,0.0,0.0,0.0,0.0,0.0,7.45661,0.0
chr1_183579279_183579568,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183762956_183763089,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183776671_183777014,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.512076,0.0,0.0,0.0
chr1_183811794_183811833,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183836661_183836955,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183846576_183846867,0.0,0.0,0.0,6.565755499999999,0.0,0.0,0.0,0.0,1.525132,0.0,0.0,0.0
chr1_183855028_183855346,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.525132,0.0,0.0,0.0
chr1_183861530_183861762,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.525132,0.0,0.0,0.0
chr1_183865521_183866190,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,1.525132,0.0,0.0,0.0
chr1_183877295_183877615,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183880519_183880826,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_183936673_183936825,0.0,0.0,0.0,1.845396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.018014
chr1_184123506_184123811,0.0,0.0,0.0,2.443709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_184357629_184357933,0.0,0.0,0.0,1.93837,0.0,0.0,0.0,0.0,1.842521,0.0,0.0,0.0
chr1_184475712_184475981,0.0,0.0,0.0,1.894003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_18503183_18503293,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_185346055_185346679,0.0,0.0,0.0,1.921006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185389788_185390210,0.0,0.0,0.0,2.097551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185409237_185409536,0.0,0.0,0.0,2.097551,0.0,1.796822,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185536131_185536449,0.0,0.0,0.0,1.755386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185537736_185537864,0.0,0.0,0.0,1.755386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_185540108_185540292,0.0,0.0,0.0,1.755386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_186191123_186191306,0.0,0.0,0.0,1.657615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19274997_19275345,0.0,0.0,0.0,2.009682,1.531966,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_19277155_19277462,0.0,0.0,0.0,2.009682,1.531966,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_19278388_19278892,0.0,0.0,0.0,2.009682,1.531966,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_19280139_19280583,0.0,0.0,0.0,2.009682,1.531966,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_192835441_192835683,0.0,0.0,0.0,1.631159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192846727_192846972,0.0,0.0,0.0,1.631159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192848433_192848817,0.0,0.0,0.0,1.631159,6.331856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192873637_192874003,0.0,0.0,0.0,8.167388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_192914637_192914772,0.0,0.0,0.0,1.821965,0.0,0.0,0.0,0.0,1.389601,0.0,0.0,0.0
chr1_192921207_192921501,0.0,0.0,0.0,1.821965,0.0,4.3684949999999985,0.0,0.0,1.389601,0.0,0.0,0.0
chr1_19324821_19325090,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_19336477_19336714,0.0,0.0,0.0,2.009682,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_197238259_197238430,0.0,0.0,0.0,3.3758470000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_19778785_19779174,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,4.980956,0.0,1.97704,0.0,0.0,2.7723880000000003
chr1_19832322_19832519,0.0,0.0,0.0,2.0683290000000003,0.0,5.149099,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_19839147_19839427,0.0,0.0,0.0,2.0683290000000003,0.0,3.8319265,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_200076437_200076447,0.0,0.0,0.0,2.249107,0.0,0.0,0.0,0.0,1.513407,0.0,0.0,0.0
chr1_200321353_200321596,0.0,0.0,0.0,2.16178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200323350_200323623,0.0,0.0,0.0,6.1112725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200325072_200325315,0.0,0.0,0.0,4.701866000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200332454_200332650,0.0,0.0,0.0,2.16178,0.0,0.0,0.0,0.0,1.550644,0.0,0.0,0.0
chr1_200338364_200338762,0.0,0.0,0.0,2.16178,0.0,0.0,0.0,0.0,1.550644,0.0,0.0,0.0
chr1_200341273_200341515,0.0,0.0,0.0,2.16178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200481491_200481643,0.0,0.0,0.0,2.313671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200849437_200849683,0.0,0.0,0.0,7.621245500000001,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_200865264_200865418,0.0,0.0,0.0,3.068591,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_200865457_200866265,0.0,0.0,0.0,7.811965499999999,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_20091332_20091506,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_201032066_201032442,0.0,0.0,0.0,3.2983290000000003,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_20111066_20111358,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_201236006_201236165,0.0,0.0,0.0,6.596279999999998,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201244405_201244769,0.0,0.0,0.0,2.809334,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201246115_201246382,0.0,0.0,0.0,2.809334,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201277329_201277484,0.0,0.0,0.0,2.809334,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201280694_201280963,0.0,0.0,0.0,6.787497,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201295169_201295564,0.0,0.0,0.0,2.809334,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201366439_201366550,0.0,0.0,0.0,2.809334,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201445401_201445412,0.0,0.0,0.0,2.809334,0.0,3.528538,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201463619_201463933,0.0,0.0,0.0,2.053162,0.0,3.528538,0.0,0.0,1.971347,0.0,0.0,1.724166
chr1_201515368_201515617,0.0,0.0,0.0,2.200202,9.075916,4.9017149999999985,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201613549_201613726,0.0,0.0,0.0,1.917649,0.0,3.6847915,1.786911,0.0,1.971347,2.359542,0.0,0.0
chr1_201639932_201640262,0.0,0.0,0.0,1.917649,0.0,3.528538,1.786911,0.0,1.971347,0.0,0.0,0.0
chr1_20164481_20164729,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_201739210_201739573,0.0,0.0,0.0,2.239162,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_201742755_201743343,0.0,0.0,0.0,2.239162,0.0,3.297054,0.0,0.0,1.971347,0.0,0.0,3.326121
chr1_202016172_202016526,0.0,0.0,0.0,2.056675,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_202030255_202030391,0.0,0.0,0.0,2.056675,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_202055098_202055409,0.0,0.0,0.0,2.394617,0.0,2.866691,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203244129_203244381,0.0,0.0,0.0,1.805886,0.0,6.840048,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203293246_203293605,0.0,0.0,0.0,2.923321,0.0,6.840048,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203294160_203294623,0.0,0.0,0.0,2.923321,0.0,6.840048,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203397707_203397716,0.0,0.0,0.0,2.923321,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203481982_203482534,0.0,0.0,0.0,2.923321,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203489584_203489741,0.0,0.0,0.0,2.923321,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203491011_203491485,0.0,0.0,0.0,2.923321,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203506114_203506504,0.0,0.0,0.0,2.923321,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203561987_203562359,0.0,0.0,0.0,2.923321,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_20358851_20359226,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_203728040_203728170,0.0,0.0,0.0,2.21208,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203732858_203733184,0.0,0.0,0.0,2.21208,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203735582_203735672,0.0,0.0,0.0,2.21208,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_203869829_203870180,0.0,0.0,0.0,1.793017,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204058173_204058362,0.0,0.0,0.0,2.842563,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204073791_204074252,0.0,0.0,0.0,2.842563,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_20407516_20407737,0.0,0.0,0.0,4.823869999999999,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_204238647_204239007,0.0,0.0,0.0,2.842563,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204254999_204255106,0.0,0.0,0.0,2.842563,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204358316_204358342,0.0,0.0,0.0,2.842563,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204363456_204363666,0.0,0.0,0.0,2.842563,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,3.207757
chr1_204389721_204389989,0.0,0.0,0.0,2.73488,1.819726,5.751437999999999,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204432329_204432499,0.0,0.0,0.0,2.73488,0.0,7.94463,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204449745_204450007,0.0,0.0,0.0,2.73488,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204694395_204694507,0.0,0.0,0.0,3.079435,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204700209_204700421,0.0,0.0,0.0,3.079435,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204961641_204962301,0.0,0.0,0.0,3.079435,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_204976101_204976640,0.0,0.0,0.0,3.079435,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205017484_205017845,0.0,0.0,0.0,3.079435,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205216742_205217034,0.0,0.0,0.0,1.993385,0.0,5.781403,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205262860_205263030,0.0,0.0,0.0,3.264685,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205265235_205265548,0.0,0.0,0.0,3.264685,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205267691_205267999,0.0,0.0,0.0,3.264685,0.0,4.046058,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205270500_205270865,0.0,0.0,0.0,3.264685,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205283024_205283394,0.0,0.0,0.0,3.264685,0.0,0.0,0.0,0.0,1.971347,1.474657,0.0,0.0
chr1_205288770_205288915,0.0,0.0,0.0,3.264685,0.0,0.0,0.0,0.0,1.971347,1.474657,0.0,0.0
chr1_205442172_205442546,0.0,0.0,0.0,2.791938,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_205466653_205467067,0.0,0.0,0.0,6.495736,0.0,0.0,0.0,0.0,1.971347,0.0,0.0,0.0
chr1_2059932_2059994,0.0,0.0,0.0,3.351421,0.0,0.0,0.0,0.0,2.2242610000000003,0.0,0.0,0.0
chr1_206260548_206260903,0.0,0.0,0.0,6.7827535,0.0,0.0,0.0,0.0,1.861227,0.0,0.0,0.0
chr1_206272966_206273628,0.0,0.0,0.0,3.082343,0.0,4.894945,0.0,0.0,1.861227,0.0,0.0,0.0
chr1_206290243_206290662,0.0,0.0,0.0,6.8230735000000005,0.0,0.0,0.0,0.0,1.861227,0.0,0.0,0.0
chr1_206291821_206292027,0.0,0.0,0.0,3.082343,0.0,0.0,0.0,0.0,1.861227,0.0,0.0,0.0
chr1_206304417_206304814,0.0,0.0,0.0,3.082343,0.0,0.0,0.0,0.0,1.861227,0.0,0.0,0.0
chr1_206688246_206688461,0.0,0.0,0.0,2.111334,0.0,3.420691,0.0,0.0,1.877367,0.0,0.0,0.0
chr1_206910483_206910789,0.0,0.0,0.0,3.158718,7.203024,7.03543,0.0,0.0,4.700367,0.0,0.0,2.974928
chr1_206918122_206918360,0.0,0.0,0.0,3.158718,0.0,7.03543,0.0,0.0,4.700367,0.0,0.0,2.974928
chr1_206921953_206922243,0.0,0.0,0.0,3.158718,0.0,0.0,0.0,0.0,4.700367,0.0,0.0,0.0
chr1_206926556_206926809,0.0,0.0,0.0,3.158718,0.0,0.0,0.0,0.0,4.700367,0.0,0.0,0.0
chr1_206931189_206931520,0.0,0.0,0.0,3.158718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_20693127_20693202,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_206942297_206942469,0.0,0.0,0.0,3.158718,0.0,0.0,0.0,0.0,1.837529,0.0,0.0,0.0
chr1_206963959_206964120,0.0,0.0,0.0,3.158718,0.0,0.0,0.0,0.0,1.837529,0.0,0.0,0.0
chr1_207063537_207063710,0.0,0.0,0.0,6.892514500000001,0.0,5.8298775,0.0,0.0,1.727164,0.0,0.0,0.0
chr1_207120476_207120868,0.0,0.0,0.0,3.158718,0.0,6.347478,0.0,0.0,1.727164,0.0,0.0,0.0
chr1_20780827_20780970,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_208085821_208086214,0.0,0.0,0.0,1.620291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2082729_2083012,0.0,0.0,0.0,3.351421,0.0,0.0,0.0,0.0,2.2242610000000003,0.0,0.0,0.0
chr1_208335369_208335711,0.0,0.0,0.0,3.295743,0.0,4.324726,0.0,0.0,2.146816,0.0,0.0,0.0
chr1_208339104_208339123,0.0,0.0,0.0,3.295743,0.0,4.324726,0.0,0.0,2.146816,3.480167,0.0,0.0
chr1_208377298_208378003,0.0,0.0,0.0,1.6308120000000002,0.0,4.324726,0.0,0.0,2.146816,0.0,0.0,0.0
chr1_208441052_208441403,0.0,0.0,0.0,2.2651060000000003,0.0,0.0,0.0,0.0,4.954296,0.0,0.0,0.0
chr1_208711842_208712367,0.0,0.0,0.0,1.825843,0.0,0.0,0.0,0.0,1.482297,0.0,0.0,0.0
chr1_20881978_20882230,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_20924301_20924404,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_20930711_20931037,0.0,0.0,0.0,2.0683290000000003,0.0,0.0,0.0,0.0,1.97704,0.0,0.0,0.0
chr1_209591220_209591436,0.0,0.0,0.0,1.57835,0.0,0.0,0.0,0.0,1.531441,0.0,0.0,0.0
chr1_209597695_209597830,0.0,0.0,0.0,1.57835,0.0,0.0,0.0,0.0,1.531441,0.0,0.0,0.0
chr1_209806744_209806957,0.0,0.0,0.0,2.319619,0.0,0.0,0.0,0.0,1.7861509999999998,0.0,0.0,0.0
chr1_209827285_209827712,0.0,0.0,0.0,2.100131,0.0,7.983466,0.0,0.0,1.495884,0.0,0.0,0.0
chr1_209828801_209829023,0.0,0.0,0.0,2.100131,0.0,7.983466,0.0,0.0,1.495884,0.0,0.0,0.0
chr1_209829183_209829498,0.0,0.0,0.0,2.100131,0.0,7.983466,0.0,0.0,1.495884,0.0,0.0,0.0
chr1_209831470_209831550,0.0,0.0,0.0,2.100131,0.0,7.983466,0.0,0.0,1.495884,0.0,0.0,0.0
chr1_209832170_209832305,0.0,0.0,0.0,5.653558,0.0,7.983466,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209833148_209833823,0.0,0.0,0.0,2.100131,0.0,7.983466,0.0,0.0,1.510397,0.0,0.0,0.0
chr1_209930112_209930553,0.0,0.0,0.0,2.100131,0.0,0.0,0.0,0.0,1.622882,0.0,0.0,0.0
chr1_209930913_209931012,0.0,0.0,0.0,2.100131,0.0,0.0,0.0,0.0,1.622882,0.0,0.0,0.0
