name,H3k36me3_E,DNaseI_E,H3k27ac_E,H3k27me3_E,H3k9ac_E,H4k20me1_E,H3k4me1_E,H3k4me3_E,Ctcf_E,H3k79me2_E,H3k4me2_E,H3k4me3_P,H3k4me1_P,Ctcf_P,H3k36me3_P,H3k4me2_P,H3k27me3_P,H3k79me2_P,DNaseI_P,H3k9ac_P,H4k20me1_P,H3k27ac_P,corr,distance,css,label
chr1_1772108_1772256-chr1_267153_268253,2.0116110000000003,0.0,0.0,0.0,0.0,1.382183,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1503855,0.0,1
chr1_3237165_3237518-chr1_1244889_1245989,0.0,0.0286,0.0,1.951368,0.0,7.427403666666668,0.0,0.0,32.745504,0.0,0.0,16.57878,4.171362,0.0,2.333673,10.465375,0.0,4.913233,0.0,11.200712,3.3944636666666663,10.971179,0.6978021978021978,1991176,0.46,1
chr1_1063914_1064111-chr1_51473_52573,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,1011341,0.0,1
chr1_858256_858648-chr1_713150_714250,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,7.518988,0.0,9.526147,0.0,9.076147500000001,0.0,0.0,0.128,12.443543,0.0,8.613033,-0.15384615384615374,144006,0.0,1
chr1_1978731_1978937-chr1_137865_138965,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17032967032967028,1839766,0.0,1
chr1_1063914_1064111-chr1_1103385_1104485,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.5659340659340659,39274,2.29,1
chr1_1714020_1714715-chr1_137865_138965,2.0116110000000003,0.0598,10.120409,0.0,4.9352480000000005,1.382183,6.113142,8.145578,1.5657020000000001,6.202486,5.104521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923073,1575055,0.0,1
chr1_2140151_2140337-chr1_140239_141339,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516483516483516,1998812,0.0,1
chr1_2246556_2246763-chr1_1209603_1210703,0.0,0.152,0.0,0.0,6.127311,1.366382,0.0,0.0,10.728183999999999,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,0.1208791208791209,1035853,0.0,1
chr1_1005293_1005547-chr1_739037_740137,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30219780219780223,265156,0.0,1
chr1_956563_956812-chr1_333126_334226,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04395604395604402,622337,0.0,1
chr1_2082729_2083012-chr1_135795_136895,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527472527472527,1945834,0.0,1
chr1_2406489_2406881-chr1_751751_752851,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20879120879120883,1653638,0.0,1
chr1_2989176_2989511-chr1_1103385_1104485,0.0,0.0,0.0,1.951368,0.0,1.191068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.8461538461538461,1884691,2.29,1
chr1_2059932_2059994-chr1_325096_326196,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1733736,0.0,1
chr1_2501788_2502413-chr1_1167311_1168411,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,16.512223000000002,3.43891,0.0,1.585809,7.6808809999999985,0.0,9.125497,0.4115,17.077115,1.3306559999999998,14.017778,-0.2197802197802199,1333377,0.02,1
chr1_2509702_2510198-chr1_859260_860360,0.0,0.0301,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,8.164244,0.0,0.0,0.0,3.7938410000000014,0.0,0.0,0.0852,13.129072,1.473502,5.182904,-0.03296703296703307,1649342,0.0,1
chr1_1014834_1015095-chr1_739037_740137,0.0,0.2322,24.463707,0.0,14.043339999999999,1.198307,2.860906,9.181224,0.0,0.0,6.293618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08241758241758246,274697,0.0,1
chr1_1978731_1978937-chr1_848551_849651,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.406121,0.0,0.0,0.0,1.198307,0.0,0.1648351648351648,1129080,0.0,1
chr1_2140151_2140337-chr1_693616_694716,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516483516483516,1445435,0.0,1
chr1_2059932_2059994-chr1_228675_229775,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1830157,0.0,1
chr1_1136075_1136463-chr1_228675_229775,0.0,0.0326,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20329670329670335,906300,0.0,1
chr1_1014834_1015095-chr1_900877_901977,0.0,0.2322,24.463707,0.0,14.043339999999999,1.198307,2.860906,9.181224,0.0,0.0,6.293618,10.824191,0.0,0.0,0.0,5.308733,0.0,0.0,0.2086,14.524818,1.198307,17.483083999999998,-0.2362637362637363,112857,0.48,1
chr1_1814762_1815124-chr1_894967_896067,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,8.286421,0.0,0.0,6.202486,0.0,14.070132999999998,0.0,0.0,1.6553380000000002,0.0,0.0,0.0,0.14029999999999998,7.388816,1.7067480000000002,0.0,-0.2197802197802199,918695,0.02,1
chr1_2246556_2246763-chr1_568076_569176,0.0,0.152,0.0,0.0,6.127311,1.366382,0.0,0.0,10.728183999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10989010989010994,1677380,0.0,1
chr1_1793829_1793862-chr1_1103737_1104837,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.34065934065934067,688992,0.0,1
chr1_1368471_1368786-chr1_1009587_1010687,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,7.620722,4.3502480000000014,0.0,0.0,8.464715000000002,0.0,0.0,0.093,4.486067,1.198307,5.626129,0.15934065934065933,357784,0.46,1
chr1_1143531_1144198-chr1_739037_740137,0.0,0.3116,0.0,0.0,0.0,4.1241605,0.0,9.321642,0.0,0.0,7.632505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32417582417582413,403394,0.0,1
chr1_2140151_2140337-chr1_1103737_1104837,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.510989010989011,1035314,0.46,1
chr1_2162325_2162996-chr1_1182002_1183102,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,1.3306559999999998,0.0,-0.3571428571428572,979223,0.48,1
chr1_2082729_2083012-chr1_917397_918497,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,0.9945054945054945,1164232,0.0,1
chr1_1136075_1136463-chr1_695291_696391,0.0,0.0326,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20329670329670335,439684,0.0,1
chr1_2171824_2171946-chr1_1009587_1010687,1.485586,0.0289,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,7.620722,4.3502480000000014,0.0,0.0,8.464715000000002,0.0,0.0,0.093,4.486067,1.198307,5.626129,-0.0714285714285714,1161137,0.46,1
chr1_2232428_2232896-chr1_1009587_1010687,0.0,0.026,0.0,0.0,0.0,2.6480575,0.0,0.0,0.0,7.546384,0.0,7.620722,4.3502480000000014,0.0,0.0,8.464715000000002,0.0,0.0,0.093,4.486067,1.198307,5.626129,0.3846153846153846,1221741,0.46,1
chr1_1295535_1296332-chr1_1209165_1210265,0.0,0.0525,0.0,0.0,0.0,1.3306559999999998,6.609083,10.759246000000001,0.0,10.215803,7.374011500000001,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.3626373626373627,85270,2.31,1
chr1_1952050_1952360-chr1_1102243_1103343,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344,0.0,1.3306559999999998,0.0,0.34065934065934067,848707,0.48,1
chr1_1793829_1793862-chr1_695291_696391,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1097438,0.0,1
chr1_2190530_2190674-chr1_1108264_1109364,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0,1.3306559999999998,0.0,-0.04395604395604402,1081166,0.48,1
chr1_1060905_1061095-chr1_1259971_1261071,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,14.714914000000002,6.762739999999999,0.0,0.0,10.714332,0.0,4.913233,0.1625,16.150710999999998,1.7585974999999998,12.193287,-0.4065934065934067,198876,0.46,1
chr1_2501788_2502413-chr1_1071397_1072497,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02465,0.0,1.198307,0.0,0.41208791208791207,1429291,0.0,1
chr1_2162325_2162996-chr1_900877_901977,1.485586,0.0388,10.058061,0.0,15.55747,2.2128415,5.333579,16.780462,3.709639,7.546384,9.427316000000001,10.824191,0.0,0.0,0.0,5.308733,0.0,0.0,0.2086,14.524818,1.198307,17.483083999999998,0.0494505494505495,1260348,0.48,1
chr1_1793829_1793862-chr1_450810_451910,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1341919,0.0,1
chr1_858256_858648-chr1_609222_610322,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,247934,0.0,1
chr1_1295535_1296332-chr1_1242947_1244047,0.0,0.0525,0.0,0.0,0.0,1.3306559999999998,6.609083,10.759246000000001,0.0,10.215803,7.374011500000001,16.57878,6.053594,0.0,0.0,10.465375,0.0,4.913233,0.1625,11.200712,1.7585974999999998,10.971179,-0.4285714285714286,51488,0.46,1
chr1_1840449_1840835-chr1_609222_610322,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2197802197802199,1230127,0.0,1
chr1_956563_956812-chr1_989413_990513,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198307,0.0,-0.04395604395604402,32601,0.48,1
chr1_2231691_2232185-chr1_450810_451910,0.0,0.0,0.0,0.0,0.0,4.2750555,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4340659340659341,1779781,0.0,1
chr1_1143531_1144198-chr1_1103385_1104485,0.0,0.3116,0.0,0.0,0.0,4.1241605,0.0,9.321642,0.0,0.0,7.632505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464,0.0,1.3306559999999998,0.0,0.08241758241758246,39046,0.0,1
chr1_2232428_2232896-chr1_656472_657572,0.0,0.026,0.0,0.0,0.0,2.6480575,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14835164835164838,1574856,0.0,1
chr1_2177615_2177829-chr1_935452_936552,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,15.851044,0.0,0.0,0.0,9.904401,0.0,6.818239,0.0987,19.807249,1.198307,20.862444,-0.26923076923076916,1241063,0.02,1
chr1_1978731_1978937-chr1_532778_533878,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17032967032967028,1444853,0.0,1
chr1_2501788_2502413-chr1_994114_995214,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,9.614342,6.043282,0.0,0.0,5.100814,0.0,0.0,0.1671,5.121707,1.198307,3.87989,-0.24725274725274726,1506574,0.0,1
chr1_2505035_2505361-chr1_564020_565120,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31868131868131866,1939915,0.0,1
chr1_2190530_2190674-chr1_817043_818143,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,7.779408,0.0,3.111913,0.0,0.0,0.0,5.446306,0.0,0.44505494505494503,1372387,0.0,1
chr1_1093610_1093958-chr1_568076_569176,0.0,0.3138,17.452682,0.0,14.936694000000001,1.198307,0.0,11.097299000000001,0.0,0.0,8.879799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483516483516483,524434,0.0,1
chr1_1173386_1173736-chr1_998568_999668,1.585809,0.1232,0.0,0.0,2.9990419999999998,1.3306559999999998,4.373659,6.767767,0.0,0.0,4.410386,6.563308,9.026933999999999,13.619413,0.0,6.019658,0.0,0.0,0.1411,5.278098,1.198307,5.419936,-0.01098901098901095,173718,0.0,1
chr1_1952050_1952360-chr1_1186614_1187714,0.0,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.48351648351648346,764336,0.0,1
chr1_1772108_1772256-chr1_51473_52573,2.0116110000000003,0.0,0.0,0.0,0.0,1.382183,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1719535,0.0,1
chr1_1368471_1368786-chr1_933331_934431,0.0,0.0449,0.0,0.0,0.0,1.3306559999999998,0.0,0.0,0.0,0.0,0.0,15.851044,0.0,0.0,0.0,7.25793,0.0,0.0,0.0987,19.807249,1.198307,20.862444,0.20879120879120883,434040,0.02,1
chr1_1978731_1978937-chr1_157787_158887,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17032967032967028,1819844,0.0,1
chr1_2509702_2510198-chr1_1182002_1183102,0.0,0.0301,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,1.3306559999999998,0.0,-0.17582417582417587,1326600,0.02,1
chr1_2406489_2406881-chr1_954503_955603,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,8.333323,0.0,8.922377000000003,0.0,7.091995,0.0,0.0,0.1027,7.3767190000000005,1.198307,11.284781,-0.3351648351648351,1450886,0.48,1
chr1_1978731_1978937-chr1_1259971_1261071,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,14.714914000000002,6.762739999999999,0.0,0.0,10.714332,0.0,4.913233,0.1625,16.150710999999998,1.7585974999999998,12.193287,-0.5054945054945055,717660,2.29,1
chr1_1005293_1005547-chr1_685296_686396,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30219780219780223,318897,0.0,1
chr1_2406489_2406881-chr1_1186614_1187714,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.8901098901098901,1218775,0.0,1
chr1_858256_858648-chr1_568756_569856,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0.0,6.856696,9.554583000000001,0.0,0.0,5.778363,0.0,0.0,8.409028999999999,9.545162,0.0,0.17582417582417587,288400,0.0,1
chr1_2478276_2478817-chr1_839214_840314,0.0,0.2021,7.211671000000001,1.951368,11.538965,1.366382,6.239913,11.448099000000001,4.841658499999999,0.0,11.801871,4.769362,0.0,9.927529,0.0,0.0,0.0,0.0,0.06,2.7416099999999997,1.198307,0.0,-0.20329670329670324,1637962,0.0,1
chr1_2509702_2510198-chr1_656472_657572,0.0,0.0301,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14835164835164827,1852130,0.0,1
chr1_2221868_2222548-chr1_693616_694716,0.0,0.0,0.0,0.0,0.0,2.1974875,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01098901098901095,1527152,0.0,1
chr1_956563_956812-chr1_366640_367740,0.0,0.1027,11.284781,0.0,7.3767190000000005,1.198307,5.8744819999999995,8.333323,0.0,5.625219,8.935166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04395604395604402,588823,0.0,1
chr1_858256_858648-chr1_1051641_1052741,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,7.246767,0.0,0.0,0.0,7.314953,0.0,0.0,0.4168,9.4652825,1.198307,0.0,-0.2857142857142858,192993,0.0,1
chr1_941791_942135-chr1_563442_564542,0.0,0.0866,4.039199,0.0,3.7230870000000014,1.198307,5.009518,3.821358,0.0,0.0,6.427314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,377249,0.0,1
chr1_2509702_2510198-chr1_1149418_1150518,0.0,0.0301,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585809,0.0,0.0,0.0,0.0297,0.0,2.1293245,0.0,-0.43956043956043955,1359184,0.02,1
chr1_1014834_1015095-chr1_947803_948903,0.0,0.2322,24.463707,0.0,14.043339999999999,1.198307,2.860906,9.181224,0.0,0.0,6.293618,14.660003,6.444994,0.0,0.0,8.975464,0.0,0.0,0.0641,13.800188,1.198307,13.60118,0.027472527472527486,65931,0.48,1
chr1_858256_858648-chr1_866345_867445,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369,0.0,3.186228,0.0,0.8406593406593407,7697,0.0,1
chr1_1060905_1061095-chr1_137865_138965,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34065934065934067,921940,0.0,1
chr1_2082729_2083012-chr1_1141971_1143071,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0,1.3306559999999998,0.0,0.36813186813186816,939658,0.02,1
chr1_2246556_2246763-chr1_564020_565120,0.0,0.152,0.0,0.0,6.127311,1.366382,0.0,0.0,10.728183999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04395604395604402,1681436,0.0,1
chr1_1793829_1793862-chr1_460380_461480,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1332349,0.0,1
chr1_2082729_2083012-chr1_1101484_1102584,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031549999999999995,0.0,1.3306559999999998,0.0,0.32417582417582413,980145,0.0,1
chr1_2140151_2140337-chr1_745441_746541,0.0,0.061,5.2669510000000015,0.0,5.086243,1.366382,5.007581,6.686222,0.0,0.0,6.09577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505494505494505,1393610,0.0,1
chr1_1978731_1978937-chr1_695291_696391,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17032967032967028,1282340,0.0,1
chr1_2406489_2406881-chr1_1209603_1210703,0.0,0.0616,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.0934065934065933,1195786,0.0,1
chr1_2509702_2510198-chr1_1209165_1210265,0.0,0.0301,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.01098901098901095,1299437,0.02,1
chr1_2246556_2246763-chr1_656472_657572,0.0,0.152,0.0,0.0,6.127311,1.366382,0.0,0.0,10.728183999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12637362637362637,1588984,0.0,1
chr1_1143531_1144198-chr1_859260_860360,0.0,0.3116,0.0,0.0,0.0,4.1241605,0.0,9.321642,0.0,0.0,7.632505,8.164244,0.0,0.0,0.0,3.7938410000000014,0.0,0.0,0.0852,13.129072,1.473502,5.182904,0.7692307692307692,283171,0.0,1
chr1_1772108_1772256-chr1_1242947_1244047,2.0116110000000003,0.0,0.0,0.0,0.0,1.382183,0.0,0.0,0.0,6.202486,0.0,16.57878,6.053594,0.0,0.0,10.465375,0.0,4.913233,0.1625,11.200712,1.7585974999999998,10.971179,-0.3296703296703296,528061,0.0,1
chr1_2505035_2505361-chr1_894967_896067,0.0,0.0,0.0,1.951368,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,14.070132999999998,0.0,0.0,1.6553380000000002,0.0,0.0,0.0,0.14029999999999998,7.388816,1.7067480000000002,0.0,-0.1208791208791209,1608968,0.02,1
chr1_2082729_2083012-chr1_1209165_1210265,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,16.150116,6.055969999999999,0.0,0.0,5.7795905,0.0,9.059591000000001,0.2595,11.576922,1.3306559999999998,6.9639355000000025,-0.32417582417582413,872464,0.02,1
chr1_2082729_2083012-chr1_1149418_1150518,1.59999,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585809,0.0,0.0,0.0,0.0297,0.0,2.1293245,0.0,0.8571428571428572,932211,0.02,1
chr1_1793829_1793862-chr1_140239_141339,2.0116110000000003,0.0,0.0,0.0,0.0,2.0463855,0.0,0.0,0.0,6.202486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1652490,0.0,1
chr1_1005293_1005547-chr1_1186614_1187714,0.0,0.0,0.0,0.0,0.0,5.077881,3.6828540000000003,5.636449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3306559999999998,0.0,0.21978021978021978,181067,0.0,1
chr1_858256_858648-chr1_140239_141339,0.0,0.0,0.0,0.0,0.0,1.473502,10.235116,8.164244,0.0,0.0,3.7938410000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,716917,0.0,1
chr1_2221868_2222548-chr1_564290_565390,0.0,0.0,0.0,0.0,0.0,2.1974875,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15934065934065933,1656478,0.0,1
chr1_1840449_1840835-chr1_267153_268253,0.0,0.161,9.959261,0.0,14.992735999999999,1.382183,0.0,19.121595000000006,8.569706,0.0,7.7588430000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2197802197802199,1572196,0.0,1
chr1_2177615_2177829-chr1_565454_566554,1.485586,0.0,0.0,0.0,0.0,2.2128415,0.0,0.0,0.0,7.546384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08791208791208782,1611061,0.0,1
chr1_1978731_1978937-chr1_839214_840314,0.0,0.0,0.0,0.0,0.0,1.366382,0.0,0.0,0.0,0.0,0.0,4.769362,0.0,9.927529,0.0,0.0,0.0,0.0,0.06,2.7416099999999997,1.198307,0.0,-0.37362637362637363,1138417,0.0,1
chr1_1060905_1061095-chr1_751751_752851,0.0,0.0448,0.0,0.0,0.0,1.198307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027472527472527486,308054,0.0,1
