name_E,Ctcf_E,H3k27ac_E,H3k9ac_E,H4k20me1_E,H3k4me2_E,H3k79me2_E,DNaseI_E,H3k36me3_E,H3k4me1_E,H3k4me3_E,H3k27me3_E
chr1_119503304_119503581,0.0,0.0,0.0,3.8820726666666654,0.0,0.0,0.0,0.0,0.0,0.0,2.117385
chr1_119930597_119930807,0.0,0.0,0.0,3.041006666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.872859500000001
chr1_120052717_120053071,0.0,0.0,0.0,1.6089635,0.0,0.0,0.0,0.0,0.0,0.0,1.960419
chr1_120147764_120147961,0.0,0.0,0.0,1.6089635,1.503172,0.0,0.0,0.0,0.0,0.0,1.960419
chr1_12046023_12046196,0.0,0.0,0.0,5.989218666666666,0.0,7.968817,0.0,3.171597,0.0,0.0,0.0
chr1_12050736_12051137,0.0,0.0,0.0,4.2917595,0.0,8.894488,0.0,3.801702,0.0,0.0,0.0
chr1_120525502_120525838,0.0,0.0,0.0,1.6089635,1.503172,1.825724,0.0,3.539951,0.0,0.0,1.960419
chr1_120608824_120609208,0.0,0.0,0.0,1.71241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_12112067_12112502,0.0,0.0,0.0,1.226666,5.114207,0.0,0.2098,0.0,6.344824,5.988449,0.0
chr1_12124472_12125118,0.0,0.0,0.0,1.226666,0.0,0.0,0.0227,0.0,0.0,0.0,0.0
chr1_12406013_12406127,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,1.897565,0.0,0.0,0.0
chr1_12493313_12493712,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,1.897565,0.0,0.0,0.0
chr1_12493910_12494304,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,1.897565,0.0,0.0,0.0
chr1_12508783_12509005,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,1.897565,0.0,0.0,0.0
chr1_12509354_12509466,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,1.897565,0.0,0.0,0.0
chr1_12533412_12533678,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,1.897565,0.0,0.0,0.0
chr1_12546528_12546819,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,1.897565,0.0,0.0,0.0
chr1_12579035_12579403,0.0,0.0,0.0,4.886008,0.0,0.0,0.0309,1.897565,0.0,0.0,0.0
chr1_12616547_12616769,0.0,0.0,0.0,1.226666,0.0,0.0,0.0256,1.897565,0.0,0.0,0.0
chr1_12781566_12781783,0.0,0.0,0.0,1.226666,0.0,0.0,0.0,0.0,0.0,0.0,1.975555
chr1_1295535_1296332,0.0,0.0,0.0,1.330656,7.3740115,10.215803,0.0525,0.0,6.609083,10.759246,0.0
chr1_1368471_1368786,0.0,0.0,0.0,1.330656,0.0,0.0,0.0449,0.0,0.0,0.0,0.0
chr1_13825180_13825414,0.0,0.0,0.0,1.158737,0.0,0.0,0.0244,0.0,0.0,0.0,2.058758
chr1_13917058_13917313,0.0,0.0,0.0,1.158737,0.0,0.0,0.0,0.0,0.0,0.0,2.058758
chr1_13931629_13932064,0.0,0.0,0.0,1.158737,0.0,0.0,0.0,0.0,0.0,0.0,2.058758
chr1_13949833_13950153,0.0,0.0,0.0,1.158737,0.0,0.0,0.0,0.0,0.0,0.0,2.058758
chr1_14027926_14028325,0.0,0.0,0.0,1.158737,0.0,0.0,0.0,0.0,0.0,0.0,2.71408
chr1_14029077_14029879,0.0,0.0,0.0,7.4730965,0.0,0.0,0.0,0.0,0.0,0.0,3.557791
chr1_14054762_14055166,0.0,0.0,0.0,1.158737,0.0,0.0,0.0,0.0,0.0,0.0,3.304116
chr1_144536201_144536370,0.0,0.0,0.0,12.593915,7.0366835000000005,0.0,0.0,1.478548,5.328146333333334,9.46309,3.117469
chr1_145640932_145641287,0.0,0.0,0.0,3.080266,0.0,0.0,0.0,2.053485,0.0,0.0,0.0
chr1_146764405_146764804,0.0,0.0,0.0,1.2595235,0.0,0.0,0.0,3.646959,0.0,0.0,0.0
chr1_147080043_147080251,0.0,0.0,0.0,1.309743,0.0,0.0,0.0,2.365776,0.0,0.0,0.0
chr1_147284036_147284115,0.0,0.0,0.0,1.309743,0.0,0.0,0.0,0.0,0.0,0.0,2.108473
chr1_14765058_14765382,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,2.162259
chr1_14843752_14844090,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,2.162259
chr1_14926383_14926731,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,2.162259
chr1_15059594_15059681,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,2.162259
chr1_150800498_150800843,0.0,0.0,0.0,1.35802,0.0,0.0,0.0,2.702751,0.0,0.0,0.0
chr1_151445792_151446161,0.0,0.0,0.0,1.35802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_151871280_151871437,0.0,0.0,0.0,1.35802,3.2605955,7.643345,0.0,2.059255,7.1203433333333335,0.0,0.0
chr1_151877533_151877895,0.0,0.0,0.0,1.35802,3.362229,4.007529,0.0,2.059255,4.776915,0.0,0.0
chr1_151892722_151892912,0.0,0.0,0.0,1.35802,3.362229,0.0,0.0,0.0,6.1723490000000005,0.0,0.0
chr1_151909443_151909536,0.0,0.0,0.0,1.35802,3.638027,0.0,0.0,0.0,4.776915,0.0,0.0
chr1_152116191_152116374,0.0,0.0,0.0,1.35802,0.0,0.0,0.0,0.0,0.0,0.0,2.127839
chr1_15240254_15240560,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,2.162259
chr1_15335392_15335732,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,2.162259
chr1_153358841_153359368,0.0,0.0,0.0,1.425538,0.0,0.0,0.025,0.0,2.365391,0.0,2.127839
chr1_153361312_153361704,0.0,0.0,0.0,1.425538,0.0,0.0,0.0,0.0,2.365391,0.0,2.127839
chr1_153762591_153763309,0.0,0.0,0.0,1.506511,0.0,0.0,0.0,1.949913,0.0,0.0,0.0
chr1_15416988_15417263,0.0,0.0,0.0,1.268881,0.0,0.0,0.0485,0.0,0.0,0.0,2.162259
chr1_15519488_15519688,0.0,0.0,0.0,1.268881,0.0,2.480701,0.0,0.0,0.0,0.0,0.0
chr1_15570270_15570435,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,1.520742
chr1_15572643_15572853,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,1.520742
chr1_15585400_15585822,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,1.520742
chr1_15585949_15586132,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,1.520742
chr1_15587144_15587415,0.0,0.0,0.0,1.268881,0.0,0.0,0.0248,0.0,0.0,0.0,1.520742
chr1_15616896_15617243,0.0,0.0,0.0,1.268881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_158255393_158256068,0.0,0.0,0.0,1.69511,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_158994687_158995148,0.0,0.0,0.0,3.155895,0.0,4.5990385,0.0,3.627772,0.0,0.0,1.804772
chr1_159054764_159054917,0.0,0.0,0.0,1.789949,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_159111772_159112137,0.0,0.0,0.0,1.776206,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_159961374_159961617,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160056214_160056779,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160202735_160202981,0.0,0.0,0.0,1.46035,0.0,3.093843,0.0,3.732767,0.0,0.0,1.804772
chr1_16030221_16030623,0.0,0.0,0.0,1.322685,0.0,0.0,0.0,1.609421,0.0,0.0,0.0
chr1_160377718_160378261,0.0,0.0,0.0,1.46035,0.0,0.0,0.0478,0.0,0.0,0.0,1.804772
chr1_160402251_160402521,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160407857_160407975,0.0,0.0,0.0,1.46035,4.859476,0.0,0.0,0.0,0.0,5.838511,1.804772
chr1_160444087_160444465,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160510042_160510238,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160530737_160530863,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160537909_160538272,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160544770_160545265,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160546217_160546501,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160546747_160547109,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160592866_160593252,0.0,0.0,0.0,5.460700333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160615019_160615411,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160627101_160627476,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160674845_160675222,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160677742_160679048,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160680775_160680900,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160682568_160682866,0.0,0.0,0.0,1.46035,0.0,7.277308,0.0,0.0,0.0,0.0,1.804772
chr1_160684087_160684458,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160696081_160696317,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,3.768799,0.0,1.804772
chr1_160701970_160702334,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160711095_160711588,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160712184_160712818,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160713171_160713322,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160714037_160714549,0.0,0.0,0.0,3.307063,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160736716_160737349,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160737478_160737714,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160759511_160759977,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160760229_160760454,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160767340_160767450,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160767869_160768231,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160790939_160791134,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160807359_160807588,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160877833_160878093,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_160881277_160881698,0.0,0.0,0.0,1.46035,0.0,0.0,0.0,0.0,0.0,0.0,1.804772
chr1_161037907_161038726,0.0,0.0,0.0,1.3777665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_161321309_161321798,0.0,0.0,0.0,4.424788333333333,0.0,10.547816,0.0,2.410514,0.0,0.0,0.0
chr1_161348767_161349231,0.0,0.0,0.0,1.297593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16156384_16156536,0.0,0.0,0.0,1.322685,0.0,5.56682,0.0,0.0,8.631016,0.0,0.0
chr1_162846595_162846764,0.0,0.0,0.0,2.8281605,0.0,0.0,0.0,0.0,1.645327,0.0,0.0
chr1_16291784_16292062,0.0,0.0,0.0,1.322685,0.0,5.56682,0.0,2.291472,0.0,0.0,0.0
chr1_16292565_16293101,0.0,0.0,0.0,4.253207,0.0,5.56682,0.0,2.291472,0.0,0.0,0.0
chr1_162967342_162967569,0.0,0.0,0.0,1.136005,0.0,0.0,0.0,0.0,4.043954,0.0,0.0
chr1_16342592_16343008,0.0,0.0,0.0,1.322685,0.0,0.0,0.0241,0.0,2.25042,0.0,0.0
chr1_16366462_16366839,0.0,0.0,0.0,1.322685,0.0,0.0,0.0415,0.0,0.0,0.0,0.0
chr1_164389251_164389388,0.0,0.0,0.0,1.393298,0.0,0.0,0.0,0.0,0.0,0.0,2.16699
chr1_165204752_165205122,0.0,0.0,0.0,1.504205,0.0,0.0,0.0,0.0,0.0,0.0,2.58803
chr1_165205285_165205518,0.0,0.0,0.0,1.504205,0.0,0.0,0.0,0.0,0.0,0.0,2.58803
chr1_16553276_16553594,0.0,0.0,0.0,1.322685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_16670445_16670837,0.0,0.0,0.0,1.322685,0.0,5.288804,0.0,0.0,0.0,0.0,0.0
chr1_166828089_166828463,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,3.478783,0.0,0.0,1.647874
chr1_166954369_166954473,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,1.647874
chr1_166989020_166989359,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,1.647874
chr1_167313306_167313474,0.0,0.0,0.0,5.3702255,0.0,4.739776,0.0,2.079484,0.0,0.0,0.0
chr1_167397572_167397954,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,2.079484,0.0,0.0,0.0
chr1_167398939_167399085,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,2.079484,0.0,0.0,0.0
chr1_167416331_167416548,0.0,0.0,0.0,1.349956,7.217695,0.0,0.0,0.0,7.096513,5.834347,0.0
chr1_167419889_167420655,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,1.695565,2.361248
chr1_167423404_167424221,0.0,0.0,0.0,1.349956,6.371959,0.0,0.0291,0.0,0.0,6.9826985,2.361248
chr1_167424728_167425462,0.0,0.0,0.0,1.349956,6.371959,0.0,0.0,0.0,0.0,6.9826985,2.361248
chr1_167425853_167426232,0.0,0.0,0.0,2.292946,0.0,0.0,0.0,0.0,0.0,1.695565,2.361248
chr1_167434195_167434584,0.0,0.0,0.0,1.349956,0.0,0.0,0.0233,0.0,0.0,1.695565,2.361248
chr1_167438624_167439122,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167440766_167441089,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167442775_167443139,0.0,0.0,0.0,1.349956,0.0,0.0,0.0278,0.0,0.0,0.0,2.361248
chr1_167452876_167453237,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167453750_167454075,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167458424_167459120,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167461792_167462175,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167469090_167469185,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167469653_167470005,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167478725_167479215,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167480005_167480498,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.361248
chr1_167485764_167486128,0.0,0.0,0.0,1.349956,0.0,0.0,0.0259,0.0,0.0,0.0,2.361248
chr1_167486210_167486705,0.0,0.0,0.0,1.349956,0.0,0.0,0.0259,0.0,0.0,0.0,2.361248
chr1_167570801_167571053,0.0,0.0,0.0,1.349956,1.588319,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167586596_167587245,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.551485
chr1_167602083_167602470,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,1.991062
chr1_167635730_167635903,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_167650955_167651264,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,2.018551
chr1_167730247_167730494,0.0,0.0,0.0,1.349956,0.0,4.842105,0.0,2.734304,0.0,0.0,0.0
chr1_167954240_167954407,0.0,0.0,0.0,1.349956,0.0,5.299468,0.0,2.876828,0.0,0.0,0.0
chr1_168368318_168368620,0.0,0.0,0.0,1.349956,8.15756,0.0,0.0552,0.0,8.543348,0.0,2.807003
chr1_168440429_168440721,0.0,0.0,0.0,1.349956,0.0,0.0,0.0309,0.0,4.263741,0.0,0.0
chr1_168446219_168446589,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_168467604_168467716,0.0,0.0,0.0,2.273855,1.650353,0.0,0.0,0.0,0.0,0.0,0.0
chr1_168504922_168505324,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,1.442577
chr1_168531443_168531650,0.0,0.0,0.0,1.349956,0.0,0.0,0.0,0.0,0.0,0.0,1.44647
chr1_169540812_169540977,0.0,0.0,0.0,1.543467,0.0,0.0,0.0,0.0,0.0,0.0,2.774291
chr1_169553917_169554291,0.0,0.0,0.0,1.289418,0.0,0.0,0.0,0.0,0.0,0.0,2.774291
chr1_169661915_169662500,0.0,0.0,0.0,1.16659,0.0,0.0,0.0,0.0,0.0,0.0,2.615403
chr1_169860308_169860488,0.0,0.0,0.0,2.062037666666667,5.029563,6.531817,0.0,3.02622,5.066098,0.0,0.0
chr1_169884881_169885211,0.0,0.0,0.0,1.16659,0.0,0.0,0.0,0.0,3.479264,0.0,0.0
chr1_169886878_169886942,0.0,0.0,0.0,1.16659,0.0,0.0,0.0,1.391139,0.0,0.0,0.0
chr1_17019394_17019738,0.0,0.0,0.0,1.276644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_170555759_170556062,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_170633923_170634526,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_170635008_170635144,0.0,0.0,0.0,1.043762,0.0,0.0,0.0292,0.0,0.0,0.0,1.500966
chr1_170636506_170636902,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_170637621_170637732,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_170669976_170670263,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,3.549552,0.0,1.500966
chr1_170677232_170677374,0.0,0.0,0.0,1.043762,3.383866,0.0,0.0277,0.0,4.878028,0.0,1.500966
chr1_170864676_170864986,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_171156764_171157136,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_171170952_171171193,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_171189238_171189444,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_171191543_171191565,0.0,0.0,0.0,1.043762,0.0,0.0,0.0,0.0,0.0,0.0,1.500966
chr1_171255417_171255820,0.0,0.0,0.0,1.043762,0.0,0.0,0.0302,0.0,0.0,0.0,1.500966
chr1_171714228_171714396,0.0,0.0,0.0,1.264034,0.0,0.0,0.0,1.773023,0.0,0.0,0.0
chr1_171832189_171832290,0.0,0.0,0.0,1.264034,0.0,0.0,0.0,0.0,0.0,0.0,1.719952
chr1_172666682_172666997,0.0,0.0,0.0,1.757165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172667452_172667583,0.0,0.0,0.0,1.757165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172673235_172673367,0.0,0.0,0.0,1.757165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_172727569_172727695,0.0,0.0,0.0,1.643067,0.0,0.0,0.0,0.0,0.0,0.0,1.452741
chr1_172735732_172735977,0.0,0.0,0.0,1.643067,0.0,0.0,0.0,0.0,0.0,0.0,1.452741
chr1_173008475_173008781,0.0,0.0,0.0,1.856564,1.617399,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173164805_173165199,0.0,0.0,0.0,2.986333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173816933_173817269,0.0,0.0,0.0,1.147381,0.0,0.0,0.0,2.583116,0.0,0.0,0.0
chr1_17387354_17387523,0.0,0.0,0.0,1.216704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_173909740_173909938,0.0,0.0,0.0,1.147381,0.0,0.0,0.0,3.226669,0.0,0.0,0.0
chr1_173984193_173984403,0.0,0.0,0.0,1.147381,0.0,5.497174,0.0,3.226669,0.0,0.0,0.0
chr1_17411505_17411663,0.0,0.0,0.0,1.216704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_17417123_17417163,0.0,0.0,0.0,1.216704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_174220636_174220943,0.0,0.0,0.0,1.147381,0.0,0.0,0.0,1.654664,0.0,0.0,0.0
chr1_174907888_174908105,0.0,0.0,0.0,1.454324,0.0,0.0,0.0,0.0,0.0,0.0,1.906391
chr1_174937322_174937525,0.0,0.0,0.0,1.454324,0.0,0.0,0.0,2.345099,0.0,0.0,1.906391
chr1_17494378_17494745,0.0,0.0,0.0,1.216704,0.0,0.0,0.0,0.0,3.599002,0.0,0.0
chr1_17495208_17495390,0.0,0.0,0.0,1.216704,3.194037,0.0,0.0,0.0,3.599002,0.0,0.0
chr1_175158150_175158288,0.0,0.0,0.0,1.454324,4.554624,2.010508,0.0,1.937553,3.260216,0.0,1.906391
chr1_175310296_175310302,0.0,0.0,0.0,1.454324,0.0,0.0,0.0,0.0,0.0,0.0,1.906391
chr1_175548819_175548945,0.0,0.0,0.0,1.454324,0.0,0.0,0.0,0.0,0.0,0.0,1.906391
chr1_175568488_175568642,0.0,0.0,0.0,1.454324,0.0,0.0,0.0,0.0,0.0,0.0,1.906391
chr1_176244494_176244887,0.0,0.0,0.0,1.111588,0.0,0.0,0.0,0.0,0.0,0.0,1.39114
chr1_176501841_176501939,0.0,0.0,0.0,5.191724,0.0,0.0,0.0,0.0,2.833917,0.0,1.705732
chr1_176599377_176599591,0.0,0.0,0.0,1.272378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_176601179_176601401,0.0,0.0,0.0,1.272378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_176750451_176750537,0.0,0.0,0.0,1.272378,0.0,0.0,0.0,0.0,0.0,0.0,1.913855
chr1_176964272_176964382,0.0,0.0,0.0,1.272378,0.0,0.0,0.0,0.0,0.0,0.0,1.913855
chr1_177146488_177146831,0.0,0.0,0.0,1.272378,0.0,0.0,0.0,0.0,0.0,0.0,1.913855
chr1_17719874_17719991,0.0,0.0,0.0,7.8618255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_1772108_1772256,0.0,0.0,0.0,1.382183,0.0,6.202486,0.0,2.011611,0.0,0.0,0.0
chr1_177896186_177896486,0.0,0.0,0.0,1.292353,0.0,0.0,0.0,0.0,3.680262,0.0,2.092973
chr1_177903071_177903284,0.0,0.0,0.0,1.292353,0.0,0.0,0.0,0.0,0.0,0.0,2.092973
chr1_178157578_178157966,0.0,0.0,0.0,1.292353,0.0,0.0,0.0,1.363267,0.0,0.0,0.0
chr1_178414274_178414285,0.0,0.0,0.0,1.167122,0.0,0.0,0.0,1.77308,0.0,0.0,0.0
chr1_178550500_178550885,0.0,0.0,0.0,1.167122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_178901109_178901308,0.0,0.0,0.0,1.322191,0.0,0.0,0.0,1.861763,0.0,0.0,0.0
chr1_178903778_178903964,0.0,0.0,0.0,1.322191,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_179153644_179153909,0.0,0.0,0.0,1.322191,3.680872,3.765648,0.0,2.426838,0.0,0.0,0.0
chr1_179160106_179160405,0.0,0.0,0.0,1.322191,0.0,3.765648,0.0,2.426838,0.0,0.0,0.0
chr1_179290775_179290979,0.0,0.0,0.0,1.322191,0.0,5.00811,0.0,3.476457,0.0,0.0,1.666744
chr1_179296885_179297079,0.0,0.0,0.0,1.322191,0.0,5.00811,0.0,3.476457,0.0,0.0,1.666744
chr1_1793829_1793862,0.0,0.0,0.0,2.0463855,0.0,6.202486,0.0,2.011611,0.0,0.0,0.0
chr1_17962245_17962730,0.0,0.0,0.0,1.806538,0.0,0.0,0.0,1.42879,0.0,0.0,0.0
chr1_1814762_1815124,0.0,0.0,0.0,2.0463855,0.0,6.202486,0.0,2.011611,8.286421,0.0,0.0
chr1_181998739_181999134,0.0,0.0,0.0,1.343451,7.100562,0.0,0.0537,0.0,0.0,9.937767,1.757117
chr1_182056560_182056703,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,3.970685,0.0,1.757117
chr1_182101242_182101505,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182109513_182109689,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182113385_182113953,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182114686_182114888,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182115300_182115596,0.0,0.0,0.0,4.0446725,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182116340_182116866,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182118170_182119053,0.0,0.0,0.0,3.6753325,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182140043_182140424,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182143008_182143387,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182163095_182163338,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182228543_182228906,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182250775_182250951,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182363463_182363693,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182538682_182538808,0.0,0.0,0.0,1.343451,0.0,0.0,0.0,0.0,0.0,0.0,1.757117
chr1_182764012_182764230,0.0,0.0,0.0,1.343451,3.795226,0.0,0.0,3.860018,2.129731,0.0,1.757117
