name_E,H3k27me3_E,H3k27ac_E,Pol2_E,H3k36me3_E,H3k9ac_E,H3k79me2_E,H4k20me1_E,DNaseI_E,H3k4me2_E,Ctcf_E,H3k4me3_E,H3k4me1_E
chr1_32166698_32166999,0.0,26.628851,4.644242,4.86957,12.9270925,2.445111,2.138492,133.0,21.947994,4.114158,15.950058,13.298056
chr1_32253647_32254040,0.0,18.333895,4.488171,0.0,21.967252,0.0,0.0,102.0,11.1547605,0.0,17.887265,6.234358
chr1_32405536_32405898,0.0,15.752749,4.078245,3.033576,21.116288,12.715858,3.126119,75.0,12.916398,39.675304,17.908315,12.980473
chr1_32420307_32420572,0.0,44.926377,18.279672,0.0,19.201529,0.0,0.0,82.0,9.813315,0.0,5.488637,15.134058
chr1_32421622_32422096,0.0,44.926377,17.305077,0.0,19.201529,0.0,0.0,120.0,17.248915,34.618241,9.029108,15.134058
chr1_32701561_32701886,0.0,9.844532,6.190232,3.781039,11.402845,0.0,0.0,172.0,5.95342,0.0,0.0,9.792128
chr1_32966228_32966602,0.0,10.827484,0.0,0.0,12.658113,0.0,0.0,60.0,11.354538,13.4361175,17.029047,0.0
chr1_33077721_33078012,0.0,3.204341,0.0,0.0,9.719684,0.0,0.0,69.0,12.078388,9.922981,16.165576,0.0
chr1_33182280_33182513,0.0,6.817556,11.120286,0.0,0.0,0.0,0.0,173.0,10.46411,0.0,4.712587,9.692154
chr1_33220297_33220575,0.0,32.24851,8.587169000000001,3.712544,21.255276,6.942512,2.343331,21.0,13.467298,2.137177,20.034122,9.327099
chr1_33221272_33221671,0.0,32.24851,8.118018666666666,3.712544,21.255276,6.942512,2.343331,0.0,13.467298,2.137177,20.034122,9.327099
chr1_33225777_33226084,0.0,32.24851,5.404338,3.712544,21.336616,6.942512,2.343331,197.0,13.467298,2.137177,7.023252,9.327099
chr1_33226574_33226719,0.0,32.24851,5.404338,3.712544,21.336616,6.942512,2.343331,122.0,13.467298,2.137177,7.023252,9.327099
chr1_33227148_33227387,0.0,32.24851,5.404338,3.712544,21.336616,6.942512,2.343331,103.0,13.467298,2.137177,7.023252,9.327099
chr1_33405191_33405597,0.0,6.197385,4.286083,4.6421665,0.0,7.455055,2.658214,48.0,8.259014,0.0,0.0,9.289664
chr1_33446816_33447482,0.0,18.634538,12.095657,0.0,16.717448,0.0,0.0,185.0,11.008627,0.0,0.0,9.874016
chr1_33447667_33447707,0.0,18.634538,4.286083,0.0,16.717448,0.0,0.0,18.0,0.0,0.0,0.0,9.874016
chr1_33448758_33448929,0.0,18.634538,4.286083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_33457914_33458607,0.0,24.878844,4.286083,4.282201,10.096392,0.0,0.0,95.5,11.064418,6.024384,8.478077500000001,14.444993
chr1_33458800_33459074,0.0,24.878844,4.286083,4.282201,10.096392,0.0,0.0,0.0,11.064418,0.0,8.824294,14.444993
chr1_33463131_33463490,0.0,8.918711,4.286083,4.282201,3.354723,0.0,0.0,28.0,0.0,0.0,0.0,4.740331
chr1_33463690_33463885,0.0,8.918711,4.286083,4.282201,3.354723,0.0,0.0,0.0,0.0,0.0,0.0,4.740331
chr1_33515825_33516245,0.0,20.105198,4.286083,0.0,15.78681,0.0,0.0,47.0,10.707271,21.463783,3.755443,8.727772
chr1_33564918_33565286,0.0,10.10967,10.419795,2.146779,9.281138,0.0,0.0,262.0,9.956282,37.792265,3.561119,7.841426
chr1_33593963_33594340,0.0,25.674091,12.509827,0.0,22.886423,0.0,0.0,19.0,17.421315,0.0,24.231279,6.997789
chr1_33685276_33685676,0.0,15.539082,5.332475,0.0,6.508869,0.0,0.0,48.0,9.991179,0.0,6.005361,13.177984
chr1_33804359_33804743,0.0,6.383079,3.284745,8.426313,4.497907,8.337865,2.988436,22.0,16.231054,0.0,8.494828,10.322039
chr1_3620035_3620325,0.0,7.880358,0.0,0.0,3.488027,0.0,1.339545,74.0,6.207195,16.576964,3.3897785,9.228012
chr1_36555347_36555633,0.0,10.648253,6.6558545,6.381365,18.1176,7.517811,2.0201,0.0,11.920504,0.0,22.915887,0.0
chr1_36616485_36616868,0.0,41.30585,3.0974525,0.0,14.923792,11.50676,2.35741,148.0,11.911864,0.0,13.126517,14.810583
chr1_36617554_36617914,0.0,41.30585,3.0974525,0.0,14.923792,11.50676,2.35741,0.0,11.911864,0.0,8.249748,14.810583
chr1_36626561_36626969,0.0,21.71349,3.0974525,5.824128,14.923792,11.50676,2.35741,33.0,15.159494,7.464728,12.9522265,13.314332
chr1_36627717_36628369,0.0,21.71349,3.0974525,5.824128,14.923792,11.50676,2.35741,203.0,15.159494,7.464728,12.9522265,13.314332
chr1_36641160_36641451,0.0,21.71349,3.0974525,5.824128,14.923792,11.50676,2.35741,20.0,0.0,0.0,8.249748,13.314332
chr1_36814630_36815106,0.0,25.404762,1.989147,4.106587,15.266104,0.0,2.244482,48.0,9.661887,0.0,0.0,15.774411
chr1_36839449_36839891,0.0,14.459084,5.270232,4.106587,7.815241,6.383723,2.244482,137.0,13.822463,0.0,6.203963,15.268981
chr1_36840093_36840535,0.0,14.459084,5.270232,4.106587,7.815241,8.152166,2.244482,240.0,13.822463,0.0,6.203963,15.268981
chr1_36849527_36849580,0.0,55.504761,3.9833985,4.106587,44.719911,8.152166,2.244482,0.0,16.823918,0.0,21.701819,8.224172
chr1_37937293_37937526,0.0,39.183451,6.781663,4.230047,22.969907,14.783543,3.157849,116.0,25.031989,5.208117,32.90699,11.843553
chr1_37942874_37943354,0.0,39.183451,13.989543,4.230047,22.969907,14.783543,3.157849,47.5,25.031989,5.330857,32.90699,7.910771
chr1_37944084_37944971,0.0,39.183451,13.989543,4.230047,22.969907,14.783543,3.157849,50.5,25.031989,7.950441,32.90699,7.910771
chr1_39596184_39596482,0.0,15.6604255,7.065847,4.252226,10.516716,7.938558,3.008151,77.0,10.251767,3.018655,13.059121,9.7137095
chr1_39598118_39598362,0.0,15.6604255,8.780356,10.4058225,10.516716,7.938558,3.008151,32.0,10.251767,3.018655,6.850209,9.7137095
chr1_39598673_39599090,0.0,15.6604255,10.606698666666666,4.252226,10.516716,7.938558,3.008151,76.0,10.251767,13.7557925,6.850209,9.7137095
chr1_39633654_39634014,0.0,12.098355,2.468896,4.252226,12.194963,7.938558,3.008151,24.0,11.568895,0.0,0.0,8.3062565
chr1_39662647_39663006,0.0,17.0852055,2.468896,4.252226,13.795207,7.938558,2.606255,32.0,7.884222,0.0,4.511378,8.3412585
chr1_39857791_39857995,0.0,11.265966,2.468896,4.252226,3.567259,7.938558,2.606255,43.0,10.844202,0.0,0.0,11.986648
chr1_39874208_39874673,0.0,6.86119,2.468896,4.252226,10.124726,7.938558,2.4192,129.0,12.707769,0.0,10.97356,8.684525
chr1_40426190_40426638,0.0,11.094703,4.8650825,8.473378,18.026638,10.966165,2.467762,109.0,13.116448,0.0,17.964651,9.567704
chr1_40841336_40841595,0.0,8.326463,0.0,1.666777,12.441959,3.320483,1.721654,0.0,13.532397,0.0,21.679781,7.984169
chr1_41178788_41178979,0.0,15.34328,0.0,2.992854,0.0,5.627829,1.693887,0.0,21.134399,0.0,15.967771,8.088221
chr1_41961925_41962146,0.0,7.728585,2.232243,0.0,3.891759333333333,0.0,0.0,98.0,6.647106,20.225605,9.270415,11.323536
chr1_42268599_42269123,0.0,8.253214,0.0,0.0,5.01261,0.0,1.707522,25.0,8.713762,0.0,5.288382,10.044378
chr1_42328578_42328878,0.0,5.657474,16.478486,0.0,3.593429,0.0,3.502505,72.0,7.126985,0.0,6.529561,11.198321
chr1_42356899_42357259,0.0,10.544513,0.0,0.0,10.106683,1.360509,0.0,0.0,10.563107,0.0,5.1953635,7.812771
chr1_42366364_42366624,0.0,8.782021,5.1810255,0.0,7.932973,1.360509,0.0,67.0,8.046108,0.0,3.211228,11.619271
chr1_43400932_43401203,0.0,12.916579,13.183204,4.918238,9.007754,12.124744,3.939319,0.0,8.269826,0.0,11.167683,10.653031
chr1_43402214_43402581,0.0,12.916579,13.183204,4.918238,9.007754,12.124744,3.939319,137.0,8.269826,10.49283,11.167683,10.653031
chr1_43402778_43403133,0.0,12.916579,13.183204,4.918238,9.007754,12.124744,3.939319,94.0,8.269826,10.49283,11.167683,10.653031
chr1_43405621_43405821,0.0,12.916579,13.183204,4.918238,9.007754,12.124744,3.939319,0.0,8.269826,0.0,11.167683,10.653031
chr1_43406108_43407009,0.0,12.916579,13.183204,4.918238,9.007754,12.124744,3.939319,163.0,8.269826,0.0,11.167683,10.653031
chr1_43407355_43407700,0.0,12.916579,13.183204,4.918238,9.007754,12.124744,3.939319,88.0,8.269826,0.0,11.167683,10.653031
chr1_43426742_43427095,0.0,12.916579,9.417612,4.918238,9.007754,12.124744,3.939319,0.0,8.269826,0.0,0.0,10.653031
chr1_43427522_43427762,0.0,12.916579,9.417612,4.918238,9.007754,12.124744,3.939319,0.0,8.269826,0.0,0.0,10.653031
chr1_43428386_43429108,0.0,12.916579,9.417612,4.918238,9.007754,12.124744,3.939319,87.0,8.269826,0.0,10.587534,10.653031
chr1_43429290_43429917,0.0,12.916579,11.460408,4.918238,9.007754,12.124744,3.939319,29.33333333333333,8.269826,0.0,10.587534,10.653031
chr1_43432863_43433109,0.0,12.916579,12.0825695,4.918238,9.007754,12.124744,3.939319,192.0,8.269826,0.0,11.00019,10.653031
chr1_43473183_43473398,0.0,7.494477,0.0,0.0,8.298233,0.0,0.0,76.0,6.802016,0.0,4.84366,4.059171
chr1_43524188_43524462,0.0,6.051161,2.183443,0.0,5.653383,0.0,0.0,55.0,6.75509,0.0,0.0,6.0166985
chr1_43839359_43839523,0.0,11.174265,4.8766385,5.002948,12.725811,0.0,0.0,0.0,13.548105,0.0,8.575258999999999,10.307152
chr1_43988888_43989038,0.0,4.765656,2.901828,0.0,0.0,6.518037,0.0,211.0,6.0753045,0.0,4.690386,5.517948
chr1_43997843_43998152,0.0,6.9030185,2.901828,6.042844,9.4560475,6.518037,2.924292,23.0,7.724264,0.0,12.150362333333334,5.517948
chr1_44015731_44016125,0.0,10.2119135,6.089419,6.042844,6.329153,6.518037,2.924292,158.0,9.1904505,9.803951,12.428291333333334,5.517948
chr1_44176533_44177122,0.0,17.461035,2.901828,3.673051,9.532587,5.682833,2.637786,53.0,11.847022,0.0,6.156027,7.794326
chr1_44232152_44232509,0.0,30.757712,5.928236,3.673051,13.055571,0.0,0.0,25.0,12.553156,0.0,11.0014695,9.048725
chr1_44240162_44240471,0.0,11.126948,5.90304,3.673051,0.0,6.333058,0.0,61.0,9.508631,0.0,0.0,8.120651
chr1_44265188_44265345,0.0,7.778784,0.0,3.673051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.424044
chr1_44299891_44300630,0.0,4.925468,0.0,3.673051,0.0,0.0,0.0,0.0,10.9904875,0.0,1.841135,9.260391
chr1_44302297_44302456,0.0,4.925468,14.628471,3.673051,0.0,0.0,0.0,94.0,9.041894,0.0,1.841135,9.260391
chr1_44354357_44354471,0.0,7.995304,0.0,3.673051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273577
chr1_44378405_44378587,0.0,20.796912,9.252562,3.673051,12.66201,0.0,0.0,136.0,18.175813,5.055554,11.737051,12.938753
chr1_44380893_44381202,0.0,20.796912,10.904796,3.673051,12.66201,5.334185,0.0,139.0,18.175813,0.0,11.737051,12.938753
chr1_46268583_46268737,0.0,11.544427,5.295374,1.870336,8.150778,2.925347,0.0,68.0,19.628008,0.0,13.189346,12.451665
chr1_46712372_46712767,0.0,8.457763,2.9221915,3.705283,15.417756,0.0,0.0,23.5,13.880127,10.290499,17.357375,11.278682
chr1_4729528_4729775,0.0,10.310902,1.78573,2.059759,0.0,3.210983,0.0,0.0,0.0,0.0,0.0,5.44108
chr1_47800262_47800514,0.0,10.016927,0.0,2.019311,18.730948,3.819832,0.0,33.0,12.753767,3.95864,18.963781,0.0
chr1_48484635_48484856,0.0,5.124131,4.126346,0.0,8.09254,0.0,0.0,60.0,8.539615,0.0,8.22025,9.938506
chr1_51703075_51703494,0.0,24.638589,2.249456,2.22932,36.389134,8.752863,2.432043,19.0,16.136326,0.0,27.666617,5.461302
chr1_52110368_52110491,0.0,10.325987,0.0,0.0,0.0,3.805173,0.0,18.0,12.739395,0.0,0.0,6.490673
chr1_53020482_53020832,0.0,17.962849,3.189684,0.0,23.470117,5.126541,0.0,0.0,13.477193,0.0,19.797499,8.671695
chr1_54873075_54873515,0.0,6.305616,1.198681,2.599819,6.288217,2.376385,0.0,69.0,11.305433,0.0,8.681678,7.500589
chr1_54953784_54954325,0.0,8.908231,0.0,0.0,7.84262,0.0,0.0,80.0,11.4255695,16.397478,9.419217,6.209803
chr1_55340144_55340359,0.0,3.770477,2.566644,5.288082,0.0,8.844777,3.341749,0.0,0.0,0.0,0.0,4.043388
chr1_55411305_55411465,0.0,3.238991,0.0,0.0,5.167961,0.0,0.0,42.0,12.675485,37.199464,9.026157,4.818644
chr1_55678785_55679185,0.0,12.916453,2.545936,4.265803,26.548125,7.554681,2.317713,10.0,17.913932,0.0,22.412743,6.011765
chr1_55894779_55895033,0.0,9.463576,15.7343065,0.0,4.833826,0.0,0.0,128.5,9.518826,0.0,6.613354,9.675537
chr1_56972242_56972492,0.0,6.366107,10.127403,0.0,0.0,0.0,0.0,0.0,5.28499,0.0,3.320805,10.887436
chr1_56974162_56974535,0.0,6.366107,0.0,0.0,0.0,0.0,0.0,28.0,5.28499,12.799602,0.0,10.887436
chr1_57043287_57044160,0.0,3.18263,0.0,0.0,7.177666,0.0,0.0,21.0,9.568856,20.588632,13.691891,8.159881
chr1_57297629_57297838,0.0,3.936851,0.0,0.0,0.0,0.0,0.0,49.0,7.566377,52.07134,0.0,4.064628
chr1_57746875_57747249,0.0,9.970819,0.0,0.0,3.787869,0.0,0.0,0.0,8.356766,0.0,0.0,11.313814
chr1_59039624_59039692,0.0,35.25997,19.619812,2.8452,36.076639,4.036932,1.654004,38.0,18.384274,0.0,19.280674,10.685532
chr1_59050239_59050578,0.0,44.534433,6.838096,2.8452,17.93581,4.036932,1.654004,99.0,14.363735,0.0,7.894186,10.71176
chr1_59083966_59084335,0.0,17.063965,11.1839325,2.8452,6.300498,4.036932,0.0,205.0,8.378485,0.0,3.753481,12.604581
chr1_59221049_59221462,0.0,9.371358,5.570931,1.903912,3.484026,0.0,0.0,156.0,8.4589255,0.0,9.277627,13.803183
chr1_59228706_59229186,0.0,8.091995,2.170013,0.0,0.0,0.0,0.0,81.0,6.610583,0.0,0.0,9.757892
chr1_59229881_59230252,0.0,10.939792,2.170013,0.0,0.0,0.0,0.0,29.0,6.920461,0.0,0.0,9.757892
chr1_59278592_59278937,0.0,11.021594,4.939069,0.0,9.987247,0.0,0.0,15.0,11.018611,0.0,0.0,10.040004
chr1_59280364_59280505,0.0,11.021594,4.939069,0.0,9.987247,0.0,0.0,20.0,11.018611,0.0,10.536733,10.040004
chr1_59280773_59281281,0.0,11.021594,4.939069,0.0,9.987247,0.0,0.0,51.0,11.018611,3.574562,10.536733,10.040004
chr1_59281510_59281579,0.0,11.021594,4.939069,0.0,9.987247,0.0,0.0,35.0,11.018611,3.574562,10.536733,10.040004
chr1_59281873_59282217,0.0,11.021594,4.939069,0.0,9.987247,0.0,0.0,41.0,11.018611,3.574562,10.536733,10.040004
chr1_59369049_59370138,0.0,7.408188,5.808926,0.0,17.264456,0.0,0.0,72.0,13.57913,0.0,10.111754,4.488554
chr1_59392782_59392938,0.0,16.683402,2.579833,0.0,7.025865,0.0,0.0,19.0,7.139806,0.0,1.718849,13.054399
chr1_59394323_59394565,0.0,16.683402,2.579833,0.0,0.0,0.0,0.0,20.0,7.139806,0.0,1.718849,13.054399
chr1_59395500_59395772,0.0,16.683402,6.218842499999999,0.0,14.346565,0.0,0.0,53.0,7.139806,0.0,3.403409,13.054399
chr1_59397559_59397706,0.0,16.683402,4.160163,0.0,6.486488,0.0,0.0,37.0,7.139806,0.0,1.718849,13.054399
chr1_59479443_59479773,0.0,13.682879,2.246745,2.025521,16.886851,0.0,0.0,0.0,9.762044,0.0,9.459541,7.724692999999999
chr1_60062084_60062408,0.0,17.693333,4.942349,0.0,10.249741,0.0,0.0,172.0,8.223761,0.0,11.791808,7.41772
chr1_60140214_60140519,0.0,36.447331,8.094564,2.080936,15.72793,0.0,0.0,30.0,11.110349,0.0,6.343469,5.2027705
chr1_60172811_60173111,0.0,7.34245,0.0,0.0,0.0,0.0,0.0,38.0,5.313606,0.0,0.0,8.379223
chr1_61039424_61039611,0.0,10.812637,2.529216,0.0,4.739116,0.0,0.0,36.0,9.506125,0.0,3.461158,8.526421
chr1_61522505_61523042,0.0,8.567654,4.261098,0.0,10.6746855,0.0,0.0,37.0,10.436742,0.0,13.557909,5.001551
chr1_61543611_61543877,0.0,15.197028,6.3171865,0.0,6.320666,3.093243,0.0,135.0,18.998838,0.0,18.513186,10.829458
chr1_61549054_61549253,0.0,15.197028,3.005039,1.946679,6.320666,3.093243,0.0,13.0,18.998838,0.0,18.513186,0.0
chr1_61649786_61650305,0.0,15.401817,2.299076,1.946679,12.210855,3.093243,0.0,30.0,14.525219,0.0,12.981077,6.202501
chr1_61768031_61768305,0.0,12.113226,2.574618,2.253353,6.791749,3.093243,0.0,17.0,8.4996425,0.0,0.0,6.541577
chr1_61918819_61919182,0.0,9.678372,2.653584,2.253353,8.807246,0.0,0.0,66.0,9.290712,43.312432,8.768267,6.723052
chr1_62072423_62072573,0.0,41.516682,12.002848,2.239797,15.052345,0.0,0.0,45.0,12.25697,0.0,9.647238,9.855501
chr1_62698531_62698618,0.0,7.515333,0.0,2.239797,0.0,0.0,0.0,0.0,5.434003,0.0,0.0,10.0978285
chr1_6359789_6360186,0.0,11.785669,4.622466,3.34106,4.474509,5.42847,0.0,0.0,4.871495,0.0,0.0,12.662811
chr1_6360191_6360625,0.0,11.785669,4.622466,3.34106,4.474509,5.42847,0.0,68.0,4.871495,0.0,0.0,12.662811
chr1_6362597_6362955,0.0,11.785669,4.622466,3.34106,4.474509,5.42847,0.0,48.0,4.871495,0.0,0.0,12.662811
chr1_64127998_64128504,0.0,50.49405,3.036639,2.75207,18.10402,0.0,0.0,58.0,14.493392,0.0,6.132269,10.393613
chr1_64197270_64197475,0.0,11.212084,12.659254,0.0,7.474456,1.431271,0.0,107.0,13.82157,0.0,5.718435,5.446653
chr1_64505281_64505575,0.0,11.082958,5.7007595,1.181886,5.007513,1.431271,0.0,120.0,7.053112,0.0,0.0,9.747323
chr1_65363729_65364057,0.0,9.01728,2.712206,0.0,6.015068,5.470411,2.307537,84.0,10.299295,0.0,3.809957,4.8422545
chr1_65364183_65364439,0.0,9.01728,2.712206,0.0,6.015068,5.470411,2.307537,46.0,10.299295,0.0,3.809957,4.8422545
chr1_65383044_65383557,0.0,10.419125,7.9849485,0.0,0.0,5.470411,2.307537,76.0,7.154319,0.0,3.594907,6.3617855
chr1_65731337_65731853,0.0,12.929908,10.802563,0.0,12.929242,0.0,0.0,32.0,7.942666,20.612661,8.736354,4.532809
chr1_65888047_65888596,0.0,25.305588,6.161616,2.329841,19.123371,7.171345,0.0,61.0,15.437135,12.024597,13.228798,14.519934
chr1_6661008_6661639,0.0,46.359567,23.400009,3.990812,57.131581,15.028321,3.858953,107.5,18.273811,0.0,25.187679,0.0
chr1_66747978_66748387,0.0,8.93329,0.0,0.0,3.533056,0.0,0.0,40.0,7.80018,15.842864,0.0,4.2645735
chr1_66930584_66930841,0.0,11.830879,0.0,0.0,0.0,0.0,0.0,133.0,13.535607,0.0,0.0,8.772729
chr1_67029191_67029437,0.0,10.782135,0.0,0.0,4.895364,0.0,0.0,29.0,10.251003,0.0,6.327761,8.945665
chr1_67029939_67030347,0.0,10.782135,13.84944,0.0,4.895364,0.0,0.0,139.0,10.251003,0.0,6.327761,8.945665
chr1_67692333_67692744,0.0,12.364011,0.0,0.0,0.0,0.0,0.0,0.0,6.955524,0.0,0.0,11.169359
chr1_68029743_68030232,0.0,12.057646,2.276167,0.0,11.556802,0.0,0.0,21.0,12.313328,0.0,0.0,8.959685
chr1_68036173_68036524,0.0,27.035945,5.21518,1.581202,9.294531,0.0,0.0,215.0,7.903074,0.0,5.187187,13.022646
chr1_68041528_68041694,0.0,27.035945,9.097867,1.581202,6.839809,0.0,0.0,199.0,9.421131,0.0,3.560363,13.022646
chr1_68101042_68101257,0.0,4.955751,0.0,0.0,9.262496,0.0,0.0,0.0,12.45755,0.0,1.605671,7.727599
chr1_68166463_68166766,0.0,3.448632,3.767807,3.297671,0.0,10.660197,0.0,0.0,0.0,10.249172,0.0,6.378437
chr1_68189225_68189635,0.0,16.008926,3.767807,3.297671,9.332319,10.660197,0.0,47.0,7.181413,0.0,11.43687,8.7019175
chr1_68215256_68215932,0.0,29.818524,7.6886345,3.297671,14.480903,10.660197,3.37569,52.5,15.677152,0.0,9.946416,9.2936895
chr1_68257818_68258216,0.0,8.2031815,3.767807,3.297671,0.0,10.660197,3.37569,17.0,8.835182,0.0,0.0,6.6434985
chr1_68640572_68640736,0.0,6.450436,0.0,2.938265,0.0,4.299865,1.824344,22.0,11.591196,0.0,0.0,9.792717
chr1_68849988_68850367,0.0,10.237083,14.541912,0.0,0.0,0.0,0.0,175.0,7.818303,29.892502,10.161899,8.318365
chr1_70877943_70877992,0.0,18.794195,12.753026,2.144664,22.353866,0.0,0.0,36.0,14.111901,0.0,26.666982,0.0
chr1_72749220_72749791,0.0,20.686874,8.977376,0.0,22.726357,0.0,0.0,24.0,20.225619,0.0,21.90855,5.279812
chr1_72750417_72750888,0.0,20.686874,8.977376,0.0,22.726357,0.0,0.0,44.5,20.225619,10.497438,21.90855,5.279812
chr1_77980165_77980378,0.0,7.317476,0.0,0.0,4.392231,0.0,0.0,18.0,10.927829,0.0,0.0,7.961353
chr1_78561383_78561632,0.0,10.404916,0.0,0.0,0.0,0.0,0.0,32.0,8.791884,0.0,0.0,7.098353
chr1_78567287_78567595,0.0,6.702496,0.0,0.0,0.0,0.0,0.0,51.0,8.067067,0.0,0.0,8.244394
chr1_8070132_8070398,0.0,15.270273,6.115527,8.94944,0.0,10.193256,3.136318,0.0,0.0,2.741258,0.0,4.644106
chr1_8107848_8108157,0.0,16.69366,3.940145,0.0,7.034299,0.0,0.0,37.0,11.689842,0.0,3.746755,12.158165
chr1_8121436_8121582,0.0,7.338443,0.0,0.0,0.0,0.0,0.0,45.0,4.961258,0.0,0.0,0.0
chr1_8154517_8154933,0.0,22.445469,17.138682,0.0,12.609336,0.0,0.0,68.0,9.033247,0.0,1.669513,10.876362
chr1_8156648_8157003,0.0,22.445469,3.952157,0.0,14.177907,0.0,0.0,79.0,9.033247,5.676906,1.669513,10.876362
chr1_8157417_8157780,0.0,22.445469,3.952157,0.0,15.4586155,0.0,0.0,130.0,9.033247,5.676906,1.669513,10.876362
chr1_8194345_8194402,0.0,8.290029,0.0,0.0,3.658992,0.0,0.0,81.0,11.648371,0.0,4.216706,8.678394
chr1_8215795_8215905,0.0,3.15457,0.0,0.0,0.0,0.0,0.0,61.0,9.990567,0.0,0.0,9.245646
chr1_82168687_82169067,0.0,7.520407,2.160089,0.0,0.0,0.0,0.0,28.0,5.617891,0.0,0.0,7.828274
chr1_8229904_8230047,0.0,14.778648,0.0,0.0,0.0,0.0,0.0,58.0,8.647301,2.041168,3.743078,8.639571
chr1_8230370_8230423,0.0,14.778648,0.0,0.0,0.0,0.0,0.0,0.0,8.647301,2.041168,3.743078,8.639571
chr1_8257762_8258040,0.0,11.024997,16.975457,0.0,14.071111,0.0,0.0,180.0,7.830122,0.0,0.0,9.052368
chr1_8262223_8262541,0.0,7.199926,1.998311,0.0,0.0,0.0,0.0,28.0,10.616162,0.0,5.111546,8.436315
chr1_8264458_8264788,0.0,12.052313,1.998311,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,8.436315
chr1_8272041_8272390,0.0,16.910316,1.998311,0.0,11.031554,0.0,0.0,172.0,13.475873,0.0,8.40567,11.412807
chr1_8319137_8319616,0.0,8.48089,0.0,0.0,6.786202,0.0,0.0,19.33333333333333,12.347742,0.0,13.022179,11.980399
chr1_84971050_84971209,0.0,21.418369,5.135566,2.986184,31.521822,12.743793,2.662831,0.0,15.527851,0.0,27.209321,5.713937
chr1_85038681_85038996,0.0,21.83375,14.837256,2.085739,30.17372,3.441249,0.0,28.0,15.474631,0.0,19.327065,6.860906
chr1_85313015_85313206,0.0,16.004279,10.462153333333331,3.103008,12.962909,4.898734,0.0,126.0,10.229553,0.0,5.233051,9.910083
chr1_85320078_85320332,0.0,15.613752,2.082619,3.103008,0.0,4.898734,0.0,93.0,7.806291,0.0,3.969537,11.412807
chr1_85349108_85349420,0.0,4.449712,2.716877,3.103008,4.980236,4.898734,1.723134,0.0,7.401342,0.0,4.972239,5.6173415
chr1_85354514_85354763,0.0,4.449712,6.9121755,3.103008,4.980236,4.898734,1.723134,73.0,11.511667,0.0,4.972239,5.6173415
chr1_85744584_85744829,0.0,24.367028,6.735757,3.034082,17.7249215,0.0,2.177711,72.0,15.137136,0.0,18.329752,5.322268
chr1_85779776_85780132,0.0,9.121785,1.672803,0.0,14.246452,0.0,0.0,88.0,4.393419,0.0,2.0266935,10.323284
chr1_85794698_85795078,0.0,19.319222,1.672803,0.0,4.857261,0.0,0.0,104.0,6.667275,0.0,2.90132,11.884734
chr1_85795855_85796291,0.0,19.319222,1.672803,0.0,4.857261,0.0,0.0,21.0,6.667275,0.0,2.0266935,11.884734
chr1_85796595_85797055,0.0,19.319222,1.672803,0.0,4.857261,0.0,0.0,0.0,6.667275,0.0,2.0266935,11.884734
chr1_86072885_86073441,0.0,8.912368,7.374696,2.409245,5.4904,0.0,0.0,195.0,6.168786,2.402035,5.385423,9.347348
chr1_86077140_86077408,0.0,19.424059,0.0,2.409245,7.347405,0.0,0.0,27.0,6.622071,2.402035,3.700164,10.863436
chr1_86077578_86077925,0.0,19.424059,9.645146,2.409245,7.347405,0.0,0.0,112.0,6.622071,2.402035,3.700164,10.863436
chr1_86078461_86078819,0.0,19.424059,0.0,2.409245,7.347405,0.0,0.0,41.0,6.622071,15.7433695,0.0,10.863436
chr1_87171187_87171726,0.0,18.095569,4.995957499999999,3.064459,29.848736,11.167772,2.68041,0.0,13.722048,0.0,16.724008,0.0
chr1_8720526_8720683,0.0,19.163665,4.233147,0.0,8.743015,4.941879,1.817178,74.0,10.213862,0.0,6.659443,12.519226
chr1_87240012_87240427,0.0,8.657729,5.715642,0.0,5.602607,0.0,0.0,84.0,11.097819,0.0,9.977683,8.468196
chr1_8724042_8724475,0.0,19.163665,0.0,0.0,0.0,4.941879,1.817178,0.0,10.213862,0.0,14.056001,12.519226
chr1_87241358_87241518,0.0,8.657729,0.0,0.0,0.0,0.0,0.0,0.0,11.097819,0.0,0.0,8.468196
chr1_87689823_87690165,0.0,13.218666,1.714744,0.0,5.255558,0.0,0.0,134.0,5.438337,0.0,0.0,8.975456
chr1_87799623_87799998,0.0,7.779554,0.0,8.504353,16.758685,6.756478,1.783419,0.0,21.020001,0.0,18.958835,5.972411
chr1_87800631_87801610,0.0,7.779554,3.906934,0.0,16.758685,6.756478,1.783419,34.333333333333336,21.020001,0.0,18.958835,5.972411
chr1_8858188_8858497,0.0,8.472085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547909
chr1_8933581_8933925,0.0,20.177375,8.419507,5.788493,27.660363,7.036821,5.194591,158.0,10.1604445,7.4173095,16.623573,12.039129
chr1_89358212_89358439,0.0,12.269784,2.323432,2.417471,25.539005,5.416941,0.0,0.0,13.42228,0.0,23.131403,0.0
chr1_89459818_89459853,0.0,16.396657,3.441703,2.692623,19.251118,0.0,0.0,0.0,11.247868,0.0,16.59987,5.683922
