name_E,H3k9ac_E,Smc3_E,H3k27ac_E,H4k20me1_E,H3k4me1_E,H3k79me2_E,Ctcf_E,H3k4me3_E,H3k36me3_E,DNaseI_E,H3k4me2_E,H3k27me3_E
chr1_19778785_19779174,0.0,0.0,0.0,1.97704,0.0,4.980956,0.0,0.0,2.772388,0.0,0.0,2.068329
chr1_1978731_1978937,0.0,0.0,0.0,2.224261,0.0,0.0,14.558497,0.0,0.0,0.0269,0.0,3.351421
chr1_19803913_19804113,0.0,0.0,0.0,1.97704,7.88223,4.980956,1.933805,0.0,2.772388,0.0,5.257713,2.068329
chr1_19804974_19805167,0.0,0.0,0.0,1.97704,7.88223,4.980956,1.933805,0.0,2.772388,0.0,5.257713,2.068329
chr1_19832322_19832519,0.0,0.0,0.0,1.97704,5.149099,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_19839147_19839427,0.0,0.0,0.0,1.97704,3.8319265,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_200076437_200076447,0.0,0.0,0.0,1.513407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249107
chr1_200332454_200332650,0.0,0.0,0.0,1.550644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16178
chr1_200338364_200338762,0.0,0.0,0.0,1.550644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16178
chr1_200783735_200784105,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_200849437_200849683,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6212455
chr1_200857233_200857815,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0279,0.0,3.068591
chr1_200865264_200865418,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.068591
chr1_200865457_200866265,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.811965499999999
chr1_20091332_20091506,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_201032066_201032442,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.298329
chr1_20111066_20111358,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_201160901_201161255,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0292,0.0,2.809334
chr1_201236006_201236165,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59628
chr1_201244405_201244769,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809334
chr1_201246115_201246382,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809334
chr1_201277329_201277484,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809334
chr1_201280694_201280963,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.787497
chr1_201295169_201295564,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809334
chr1_201366439_201366550,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809334
chr1_201445401_201445412,0.0,0.0,0.0,1.971347,3.528538,0.0,0.0,0.0,0.0,0.0,0.0,2.809334
chr1_201449602_201449822,0.0,0.0,0.0,1.971347,4.838866,0.0,7.899409,10.221398,0.0,0.343,8.848571,2.809334
chr1_201463619_201463933,0.0,0.0,0.0,1.971347,3.528538,0.0,0.0,0.0,1.724166,0.0,0.0,2.053162
chr1_201515368_201515617,0.0,0.0,0.0,1.971347,4.901715,0.0,9.075916,0.0,0.0,0.0,0.0,2.200202
chr1_201605860_201605966,0.0,0.0,0.0,1.971347,3.6847915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201639932_201640262,0.0,0.0,0.0,1.971347,3.528538,1.786911,0.0,0.0,0.0,0.0,0.0,1.917649
chr1_20164481_20164729,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_201684946_201685300,0.0,0.0,0.0,1.971347,4.4862850000000005,0.0,0.0,0.0,1.766191,0.0,0.0,0.0
chr1_201739210_201739573,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.239162
chr1_201742755_201743343,0.0,0.0,0.0,1.971347,3.297054,0.0,0.0,0.0,3.326121,0.0,0.0,2.239162
chr1_201743848_201744120,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,3.326121,0.0,0.0,0.0
chr1_201883288_201883655,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_201904072_201904465,0.0,0.0,0.0,1.971347,5.057573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_202016172_202016526,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056675
chr1_202030255_202030391,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.056675
chr1_202055098_202055409,0.0,0.0,0.0,1.971347,2.866691,0.0,0.0,0.0,0.0,0.0,0.0,2.394617
chr1_202077636_202077876,0.0,0.0,0.0,1.971347,8.225732,0.0,0.0,0.0,0.0,0.0289,0.0,0.0
chr1_202161674_202161898,0.0,0.0,0.0,4.4778785,0.0,0.0,43.702969,0.0,0.0,0.1499,0.0,6.8121595
chr1_202217450_202217807,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,3.060515
chr1_203244129_203244381,0.0,0.0,0.0,1.971347,6.840048,0.0,0.0,0.0,0.0,0.0,0.0,1.805886
chr1_203247243_203247485,0.0,0.0,0.0,1.971347,6.840048,0.0,0.0,0.0,0.0,0.0,8.351017,0.0
chr1_203247590_203248072,0.0,0.0,0.0,1.971347,6.840048,0.0,0.0,11.802458,0.0,0.0345,8.351017,0.0
chr1_203265047_203265161,0.0,0.0,0.0,1.971347,6.840048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203293246_203293605,0.0,0.0,0.0,1.971347,6.840048,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_203294160_203294623,0.0,0.0,0.0,1.971347,6.840048,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_20334929_20335259,0.0,0.0,0.0,1.97704,5.888149,0.0,0.0,0.0,0.0,0.0891,3.635855,2.068329
chr1_203397707_203397716,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_203481982_203482534,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_203489584_203489741,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_203491011_203491485,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_203506114_203506504,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_203561987_203562359,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923321
chr1_203576404_203576703,0.0,0.0,0.0,1.971347,9.71054,0.0,0.0,0.0,0.0,0.0673,11.474332,2.923321
chr1_20358851_20359226,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_203617500_203617713,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203622445_203622560,0.0,0.0,0.0,1.971347,5.712584,0.0,0.0,0.0,0.0,0.0,7.766789,0.0
chr1_203624863_203625211,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203723839_203723956,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_203728040_203728170,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21208
chr1_203732858_203733184,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21208
chr1_203735582_203735672,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21208
chr1_203869829_203870180,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.793017
chr1_204049581_204049822,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.1099,0.0,2.842563
chr1_204058173_204058362,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842563
chr1_204071387_204071653,0.0,0.0,0.0,1.971347,3.031629,0.0,0.0,0.0,0.0,0.0285,0.0,2.842563
chr1_204073791_204074252,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842563
chr1_20407516_20407737,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82387
chr1_204238647_204239007,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842563
chr1_204254999_204255106,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842563
chr1_204317952_204318184,0.0,0.0,0.0,1.971347,10.185881,0.0,0.0,0.0,0.0,0.0539,0.0,2.842563
chr1_204330284_204330553,0.0,0.0,0.0,1.971347,4.923565,0.0,0.0,0.0,0.0,0.027,0.0,2.842563
chr1_204358316_204358342,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842563
chr1_204363456_204363666,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,3.207757,0.0,0.0,2.842563
chr1_20437370_20437554,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0272,0.0,2.068329
chr1_204387566_204387645,0.0,0.0,0.0,1.971347,5.751438,0.0,1.819726,0.0,3.207757,0.0,0.0,0.0
chr1_204389721_204389989,0.0,0.0,0.0,1.971347,5.751438,0.0,1.819726,0.0,0.0,0.0,0.0,2.73488
chr1_204430759_204431008,0.0,0.0,0.0,1.971347,7.94463,0.0,0.0,0.0,0.0,0.0936,0.0,2.73488
chr1_204432329_204432499,0.0,0.0,0.0,1.971347,7.94463,0.0,0.0,0.0,0.0,0.0,0.0,2.73488
chr1_204449745_204450007,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73488
chr1_204531285_204531644,0.0,0.0,0.0,1.971347,1.928378,0.0,0.0,0.0,3.847623,0.0,0.0,0.0
chr1_204653343_204653636,0.0,0.0,0.0,1.971347,6.16151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_204694395_204694507,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.079435
chr1_204700209_204700421,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.079435
chr1_204961641_204962301,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.079435
chr1_204976101_204976640,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.079435
chr1_205016149_205016268,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0257,0.0,3.079435
chr1_205017484_205017845,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.079435
chr1_205173095_205173476,0.0,0.0,0.0,1.971347,4.620562,3.704779,0.0,0.0,2.732179,0.0,0.0,0.0
chr1_205216742_205217034,0.0,0.0,0.0,1.971347,5.781403,0.0,0.0,0.0,0.0,0.0,0.0,1.993385
chr1_205218253_205218732,0.0,0.0,0.0,1.971347,5.781403,0.0,0.0,0.0,0.0,0.0764,4.705538,1.993385
chr1_205227547_205227721,0.0,0.0,0.0,1.971347,2.718793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205228000_205228129,0.0,0.0,0.0,1.971347,2.718793,0.0,0.0,0.0,0.0,0.0423,0.0,0.0
chr1_205254805_205255191,0.0,0.0,0.0,1.971347,9.21397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_205262860_205263030,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264685
chr1_205265235_205265548,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264685
chr1_205267691_205267999,0.0,0.0,0.0,1.971347,4.046058,0.0,0.0,0.0,0.0,0.0,0.0,3.264685
chr1_205270500_205270865,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264685
chr1_205410224_205410578,0.0,0.0,0.0,1.971347,5.818746,0.0,0.0,0.0,0.0,0.1276,9.504097,2.791938
chr1_205442172_205442546,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791938
chr1_205466653_205467067,0.0,0.0,0.0,1.971347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.495736
chr1_205638734_205639222,0.0,0.0,0.0,1.971347,3.126197,0.0,4.49921,0.0,0.0,0.0413,0.0,0.0
chr1_205645820_205646052,0.0,0.0,0.0,1.971347,5.9089705,0.0,4.49921,0.0,3.340215,0.0,13.361428,0.0
chr1_205709805_205710150,0.0,0.0,0.0,1.971347,3.437784,11.665091,0.0,0.0,3.846669,0.0,0.0,0.0
chr1_2059932_2059994,0.0,0.0,0.0,2.224261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.351421
chr1_206260548_206260903,0.0,0.0,0.0,1.861227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7827535
chr1_206272966_206273628,0.0,0.0,0.0,1.861227,4.894945,0.0,0.0,0.0,0.0,0.0,0.0,3.082343
chr1_206290243_206290662,0.0,0.0,0.0,1.861227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8230735
chr1_206291821_206292027,0.0,0.0,0.0,1.861227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.082343
chr1_206304417_206304814,0.0,0.0,0.0,1.861227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.082343
chr1_206642854_206643037,0.0,0.0,0.0,1.877367,5.3181745,0.0,4.861237,0.0,0.0,0.0,12.499208,1.858387
chr1_206688246_206688461,0.0,0.0,0.0,1.877367,3.420691,0.0,0.0,0.0,0.0,0.0,0.0,2.111334
chr1_206751685_206751882,0.0,0.0,0.0,1.938011,0.0,3.946336,0.0,0.0,3.616247,0.0,0.0,0.0
chr1_206754982_206755508,0.0,0.0,0.0,1.938011,0.0,3.946336,0.0,0.0,3.616247,0.0,0.0,0.0
chr1_206910483_206910789,0.0,0.0,0.0,4.700367,7.03543,0.0,7.203024,0.0,2.974928,0.0,0.0,3.158718
chr1_206918122_206918360,0.0,0.0,0.0,4.700367,7.03543,0.0,0.0,0.0,2.974928,0.0,0.0,3.158718
chr1_206921953_206922243,0.0,0.0,0.0,4.700367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158718
chr1_206926556_206926809,0.0,0.0,0.0,4.700367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158718
chr1_20693127_20693202,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_206942297_206942469,0.0,0.0,0.0,1.837529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158718
chr1_206963959_206964120,0.0,0.0,0.0,1.837529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.158718
chr1_207063537_207063710,0.0,0.0,0.0,1.727164,5.8298775,0.0,0.0,0.0,0.0,0.0,0.0,6.8925145
chr1_207120476_207120868,0.0,0.0,0.0,1.727164,6.347478000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.158718
chr1_20780827_20780970,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_208028503_208028730,0.0,0.0,0.0,2.204096,0.0,2.038134,1.787304,0.0,3.35424,0.0,0.0,0.0
chr1_20806851_20807214,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,1.774866,2.068329
chr1_208267767_208267971,0.0,0.0,0.0,2.146816,0.0,0.0,33.796786,0.0,0.0,0.0328,0.0,3.295743
chr1_2082729_2083012,0.0,0.0,0.0,2.224261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.351421
chr1_208335369_208335711,0.0,0.0,0.0,2.146816,4.324726,0.0,0.0,0.0,0.0,0.0,0.0,3.295743
chr1_208377298_208378003,0.0,0.0,0.0,2.146816,4.324726,0.0,0.0,0.0,0.0,0.0,0.0,1.630812
chr1_208441052_208441403,0.0,0.0,0.0,4.954296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.265106
chr1_208711842_208712367,0.0,0.0,0.0,1.482297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.825843
chr1_20881978_20882230,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_20924301_20924404,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_20930711_20931037,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068329
chr1_209528830_209529176,0.0,0.0,0.0,1.760686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209570810_209570947,0.0,0.0,0.0,1.545807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209571959_209572357,0.0,0.0,0.0,1.545807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209577571_209577627,0.0,0.0,0.0,1.545807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209578512_209578819,0.0,0.0,0.0,1.545807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209579567_209579719,0.0,0.0,0.0,1.545807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209585617_209585757,0.0,0.0,0.0,1.531441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209589374_209589797,0.0,0.0,0.0,1.531441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209590107_209590333,0.0,0.0,0.0,1.531441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_209591220_209591436,0.0,0.0,0.0,1.531441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57835
chr1_209597695_209597830,0.0,0.0,0.0,1.531441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57835
chr1_209806744_209806957,0.0,0.0,0.0,1.786151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319619
chr1_209827285_209827712,0.0,0.0,0.0,1.495884,7.983466,0.0,0.0,0.0,0.0,0.0,0.0,2.100131
chr1_209828801_209829023,0.0,0.0,0.0,1.495884,7.983466,0.0,0.0,0.0,0.0,0.0,0.0,2.100131
chr1_209829183_209829498,0.0,0.0,0.0,1.495884,7.983466,0.0,0.0,0.0,0.0,0.0,0.0,2.100131
chr1_209830400_209831026,0.0,0.0,0.0,1.495884,7.983466,0.0,0.0,0.0,0.0,0.0408,0.0,2.100131
chr1_209831470_209831550,0.0,0.0,0.0,1.495884,7.983466,0.0,0.0,0.0,0.0,0.0,0.0,2.100131
chr1_209833148_209833823,0.0,0.0,0.0,1.510397,7.983466,0.0,0.0,0.0,0.0,0.0,0.0,2.100131
chr1_209841164_209841607,0.0,0.0,0.0,1.510397,7.686991,0.0,0.0,0.0,0.0,0.0,7.702745,2.100131
chr1_209930112_209930553,0.0,0.0,0.0,1.622882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100131
chr1_209930913_209931012,0.0,0.0,0.0,1.622882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.100131
chr1_20993397_20993558,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.1175,0.0,2.068329
chr1_209938931_209939742,0.0,0.0,0.0,1.622882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6012615
chr1_209942657_209943400,0.0,0.0,0.0,1.622882,4.06639,0.0,0.0,0.0,0.0,0.0271,0.0,2.100131
chr1_209978699_209978810,0.0,0.0,0.0,1.715097,6.787162,0.0,0.0,0.0,0.0,0.0,0.0,2.643237
chr1_210056461_210057439,0.0,0.0,0.0,1.859819,2.7887985,0.0,0.0,0.0,0.0,0.0,0.0,2.144455
chr1_210058060_210058292,0.0,0.0,0.0,1.859819,2.7887985,0.0,0.0,0.0,0.0,0.0647,0.0,2.144455
chr1_211662962_211663302,0.0,0.0,0.0,2.040577,9.216461,0.0,0.0,0.0,0.0,0.0,0.0,2.954638
chr1_211912030_211912428,0.0,0.0,0.0,1.522843,3.648118,0.0,0.0,0.0,2.014182,0.0,0.0,0.0
chr1_211988342_211989080,0.0,0.0,0.0,1.463129,0.0,0.0,0.0,0.0,2.014182,0.0,0.0,0.0
chr1_212256975_212257253,0.0,0.0,0.0,1.825938,0.0,5.042525,0.0,0.0,3.992625,0.0,0.0,0.0
chr1_212261904_212262125,0.0,0.0,0.0,1.825938,0.0,5.042525,0.0,0.0,3.992625,0.0,0.0,0.0
chr1_212291571_212291809,0.0,0.0,0.0,1.935198,3.199201,5.042525,0.0,0.0,3.992625,0.0,0.0,0.0
chr1_212513330_212513719,0.0,0.0,0.0,4.388538,0.0,7.23062,0.0,0.0,3.336682,0.0,0.0,0.0
chr1_212643548_212643711,0.0,0.0,0.0,1.864908,0.0,0.0,0.0,0.0,0.0,0.0,7.863874,3.101738
chr1_212656151_212656660,0.0,0.0,0.0,1.864908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_212664582_212665088,0.0,0.0,0.0,1.864908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_212669050_212669444,0.0,0.0,0.0,1.864908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_212705777_212706412,0.0,0.0,0.0,1.864908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6541555
chr1_212769584_212769966,0.0,0.0,0.0,2.443134,3.0780815,0.0,26.139951,10.019031,0.0,0.0255,6.413798,3.101738
chr1_212808477_212808830,0.0,0.0,0.0,2.443134,6.717469,0.0,0.0,4.588389,0.0,0.0,3.520391,3.101738
chr1_212808992_212809268,0.0,0.0,0.0,2.443134,6.717469,0.0,0.0,4.588389,0.0,0.0914,3.520391,3.101738
chr1_212809966_212810356,0.0,0.0,0.0,2.443134,6.717469,0.0,0.0,0.0,0.0,0.0577,3.520391,3.101738
chr1_212840606_212841015,0.0,0.0,0.0,4.908725,7.566974500000001,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_212841280_212841455,0.0,0.0,0.0,2.443134,4.546133,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_212844659_212845312,0.0,0.0,0.0,2.443134,4.20006,0.0,0.0,0.0,0.0,0.0245,0.0,3.101738
chr1_212854473_212854873,0.0,0.0,0.0,2.443134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_212855380_212855525,0.0,0.0,0.0,2.443134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_212862785_212863120,0.0,0.0,0.0,2.443134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.101738
chr1_213152730_213153023,0.0,0.0,0.0,2.23407,2.986201,0.0,3.174462,0.0,0.0,0.0,0.0,3.264998
chr1_213160414_213160619,0.0,0.0,0.0,2.23407,0.0,0.0,0.0,0.0,2.850577,0.0,0.0,3.264998
chr1_213545455_213545863,0.0,0.0,0.0,1.702404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.391003
chr1_214157858_214157941,0.0,0.0,0.0,1.573738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536925
chr1_214162828_214163073,0.0,0.0,0.0,1.573738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.536925
chr1_21475659_21476054,0.0,0.0,0.0,1.97704,2.951535,3.151291,0.0,0.0,1.898352,0.0,0.0,0.0
chr1_21514333_21514464,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.595241
chr1_21611199_21611583,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21643831_21644195,0.0,0.0,0.0,1.97704,0.0,1.996746,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21649091_21649481,0.0,0.0,0.0,1.97704,8.177852,1.996746,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21663991_21664182,0.0,0.0,0.0,1.97704,3.644809,1.996746,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21664400_21664833,0.0,0.0,0.0,1.97704,3.644809,1.996746,0.0,0.0,0.0,0.0,0.0,0.0
chr1_21664947_21665143,0.0,0.0,0.0,1.97704,3.644809,1.996746,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2171824_2171946,0.0,0.0,0.0,2.224261,3.983068,8.529383,2.194973,0.0,2.23002,0.0315,0.0,0.0
chr1_2172142_2172385,0.0,0.0,0.0,2.224261,3.983068,8.529383,2.194973,0.0,2.23002,0.0,0.0,0.0
chr1_21724067_21724372,0.0,0.0,0.0,1.97704,3.364993,0.0,0.0,0.0,0.0,0.0677,3.382311,0.0
chr1_2177615_2177829,0.0,0.0,0.0,2.224261,0.0,8.529383,0.0,0.0,2.23002,0.0,0.0,0.0
chr1_218523725_218524123,0.0,0.0,0.0,1.183662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_218550674_218551089,0.0,0.0,0.0,1.183662,0.0,0.0,0.0,0.0,0.0,0.0316,0.0,2.187542
chr1_218633382_218633612,0.0,0.0,0.0,1.183662,4.005379,0.0,0.0,0.0,0.0,0.0367,4.608864,1.7944
chr1_218636802_218637167,0.0,0.0,0.0,1.183662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7944
chr1_218642170_218642366,0.0,0.0,0.0,1.183662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_218647012_218647232,0.0,0.0,0.0,1.183662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_2190530_2190674,0.0,0.0,0.0,2.224261,4.881618,8.529383,0.0,0.0,0.0,0.0,0.0,0.0
chr1_220393257_220393560,0.0,0.0,0.0,1.864191,4.201254,3.922408,0.0,0.0,4.01986,0.0,0.0,0.0
chr1_220671702_220671851,0.0,0.0,0.0,1.493991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_220868801_220868862,0.0,0.0,0.0,1.732269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999174
chr1_22184381_22184621,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,3.17821,0.0,0.0,0.0
chr1_22275479_22275551,0.0,0.0,0.0,1.97704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chr1_222814663_222814910,0.0,0.0,0.0,1.250995,0.0,0.0,0.0,0.0,3.817086,0.0,0.0,0.0
chr1_222828361_222828786,0.0,0.0,0.0,1.250995,0.0,0.0,0.0,0.0,3.817086,0.0,0.0,0.0
chr1_2230678_2230895,0.0,0.0,0.0,2.224261,0.0,8.529383,0.0,0.0,1.765721,0.0,0.0,0.0
chr1_2231691_2232185,0.0,0.0,0.0,2.224261,0.0,8.529383,0.0,0.0,1.765721,0.0,0.0,0.0
